transcript_id,n_studies,median_log2fc,direction_consistency,combined_p,significant_fraction,evidence_score,ad_dysregulated
LOC102723566,2,0.4252200156815056,1.0,0.06611120130330325,0.0,0.2126100078407528,0
PPIGP1,1,0.4251692509710982,1.0,0.17246077602313964,0.0,0.2125846254855491,0
RN7SKP203,1,-0.4250646696013485,1.0,0.7444356823752989,0.0,0.21253233480067424,0
MIR329-2,2,-0.42505135075011785,1.0,0.6009263067584065,0.0,0.21252567537505893,0
RNU4-53P,1,0.4250484645559393,1.0,0.5650520749705374,0.0,0.21252423227796965,0
CLUHP10,1,0.4249972136908717,1.0,0.0649309953489997,0.0,0.21249860684543584,0
LOC100287290,1,-0.4249707798855011,1.0,0.1637630536800094,0.0,0.21248538994275054,0
HNRNPA1P41,1,0.4247663800227602,1.0,0.31582734456042805,0.0,0.2123831900113801,0
VIM2P,1,0.4245446411719471,1.0,0.1834460527594073,0.0,0.21227232058597356,0
N4BP2,3,0.4244849809515836,1.0,0.06819258187981603,0.0,0.2122424904757918,0
MRFAP1L2,1,-0.4244100148847782,1.0,0.2462924962901629,0.0,0.2122050074423891,0
PARD3B,3,0.4243314481279667,1.0,0.12114447744442644,0.0,0.21216572406398335,0
DBET,1,-0.4241698483309597,1.0,0.5119998773238896,0.0,0.21208492416547986,0
MIR378C,1,-0.4241300998301579,1.0,0.32454058266341046,0.0,0.21206504991507896,0
RPS11P5,1,-0.4241203505840709,1.0,0.2167067443599468,0.0,0.21206017529203544,0
PRIMA1,3,0.4239670619820361,1.0,0.1360553222699643,0.0,0.21198353099101805,0
LOC101929141,1,0.4239546681814516,1.0,0.29465430947225296,0.0,0.2119773340907258,0
NDUFS5P3,1,0.4238962656138411,1.0,0.2759092498335367,0.0,0.21194813280692054,0
DOK6,3,-0.4238858526932851,1.0,0.3485735658834822,0.0,0.21194292634664255,0
LOC101928069,1,0.4236478830310036,1.0,0.010341522386612505,0.0,0.2118239415155018,0
RPLP1P5,1,0.4235858539119917,1.0,0.4646552269935458,0.0,0.21179292695599586,0
LILRA4,3,0.4235232111277819,1.0,0.07620945671238223,0.0,0.21176160556389095,0
PTMAP5,1,0.423430251861987,1.0,0.1742851563257731,0.0,0.2117151259309935,0
C16orf88,1,-0.423419130893957,1.0,0.23218935598961327,0.0,0.2117095654469785,0
TAFA5,1,-0.423418657431386,1.0,0.18603677250719125,0.0,0.211709328715693,0
SLC13A4,3,0.4233655682141024,1.0,0.7769147397867027,0.0,0.2116827841070512,0
DMXL2,3,-0.4232756998318763,1.0,0.06211141526101869,0.0,0.21163784991593815,0
RNU2-7P,1,0.4232485667843452,1.0,0.4362193654787577,0.0,0.2116242833921726,0
LINC00320,2,0.42323973909075313,1.0,0.24602976370429896,0.0,0.21161986954537657,0
RN7SKP211,1,-0.4230729427984305,1.0,0.4809917795793015,0.0,0.21153647139921525,0
ADORA3,3,0.4230290171791742,1.0,0.29766232217826577,0.0,0.2115145085895871,0
TIMELESS,3,0.3807028692285494,0.6666666666666666,0.0046564995754193915,0.3333333333333333,0.21150159401586074,0
COX6CP13,1,0.4228957752305843,1.0,0.28341179311097164,0.0,0.21144788761529215,0
ABHD16B,1,-0.4228873372180346,1.0,0.07225980893460532,0.0,0.2114436686090173,0
ARPC3P1,1,-0.4228248787615916,1.0,0.36177001190228986,0.0,0.2114124393807958,0
RN7SL130P,1,0.4226180055326601,1.0,0.015620730864902992,0.0,0.21130900276633005,0
C9orf139,2,0.4224558551990497,1.0,0.09359372046016692,0.0,0.21122792759952486,0
RN7SL151P,1,-0.4224070675089413,1.0,0.46942821850720085,0.0,0.21120353375447065,0
RN7SL310P,1,0.4222870079944854,1.0,0.06754394003939361,0.0,0.2111435039972427,0
MAGEA6-DT,1,0.4222698655412494,1.0,0.03582828829929908,0.0,0.2111349327706247,0
RNU7-99P,1,-0.4218453011886985,1.0,0.1656778887001208,0.0,0.21092265059434925,0
MAL2,3,-0.6326680405759921,0.6666666666666666,0.11614272886768645,0.0,0.21088934685866403,0
YKT6P1,1,0.4216210345557096,1.0,0.08617361421077702,0.0,0.2108105172778548,0
PLPP2,2,0.42160418839626373,1.0,0.13008050647435435,0.0,0.21080209419813187,0
PACRG-AS3,2,0.42157220876715606,1.0,0.0896129460328164,0.0,0.21078610438357803,0
MET,3,-0.4214698712257343,1.0,0.3179438097653172,0.0,0.21073493561286716,0
LOC100505549,1,0.4214418501697845,1.0,0.006292990641273797,0.0,0.21072092508489226,0
ANKRD11P1,1,-0.4214406086620241,1.0,0.21807842063358587,0.0,0.21072030433101205,0
MMP10,1,0.1404579052599947,1.0,0.000984667774507,1.0,0.21068685788999203,0
BLTP3B-DT,1,-0.4211482664191225,1.0,0.18357294350805434,0.0,0.21057413320956125,0
PPIAP33,1,0.4210586783300734,1.0,0.24089394613713055,0.0,0.2105293391650367,0
MATK,3,-0.4210475896125718,1.0,0.26685688864372104,0.0,0.2105237948062859,0
MIR382,2,-0.42103299838632496,1.0,0.1243716619777424,0.0,0.21051649919316248,0
AEBP1,3,0.4209860769448532,1.0,0.39370324383939653,0.0,0.2104930384724266,0
RPL10P9,1,0.4208632882985581,1.0,0.39687522236288736,0.0,0.21043164414927906,0
SNORD115-33,3,0.4208247281005277,1.0,0.3660146300776353,0.0,0.21041236405026384,0
RANP6,1,-0.4207658157177568,1.0,0.1794180587083086,0.0,0.2103829078588784,0
SOGA1,1,0.4207191082490364,1.0,0.0197936291655867,0.0,0.2103595541245182,0
GFUS,1,-0.4206652033289797,1.0,0.36959141740139756,0.0,0.21033260166448986,0
PLEKHA4,3,0.4204846581780307,1.0,0.14389292442991658,0.0,0.21024232908901536,0
ANKRD40,3,0.4204423312948755,1.0,0.09484554062461856,0.0,0.21022116564743776,0
LOC105378305,1,0.4204328988074645,1.0,0.07484463691757412,0.0,0.21021644940373224,0
LOC124900209,1,-0.4201956025282776,1.0,0.2731920095108457,0.0,0.2100978012641388,0
C3AR1,3,0.4200720385970111,1.0,0.15192036222160502,0.0,0.21003601929850554,0
SC4MOP,1,0.4200593820281618,1.0,0.053317825674376595,0.0,0.2100296910140809,0
PRR13P2,1,0.4200450514904275,1.0,0.3333336511739873,0.0,0.21002252574521374,0
RPS6P5,1,0.4199397323790947,1.0,0.4344031165530394,0.0,0.20996986618954736,0
IFITM3P4,1,0.4199301743680029,1.0,0.2794255245822969,0.0,0.20996508718400145,0
MIR146B,1,-0.4198734188876052,1.0,0.6802846134804501,0.0,0.2099367094438026,0
FAM114A1,3,0.4196248624760108,1.0,0.1350430252060436,0.0,0.2098124312380054,0
LOC101927870,1,0.4194874680748634,1.0,0.0116608203548604,0.0,0.2097437340374317,0
MAP9-AS1,1,-0.4194865696063634,1.0,0.0583446915534112,0.0,0.2097432848031817,0
TCP1P3,1,0.4194806658956711,1.0,0.41566230122839654,0.0,0.20974033294783556,0
MT1X,3,0.6292077851194797,0.6666666666666666,0.2478887002009659,0.0,0.2097359283731599,0
LINC02701,1,0.41942531557519,1.0,0.20570574207740455,0.0,0.209712657787595,0
TIMM9P2,1,0.4193971224258437,1.0,0.29001024594350205,0.0,0.20969856121292185,0
LOC100129734,1,-0.4193553418588329,1.0,0.0481687122978747,0.0,0.20967767092941644,0
LATS2,3,0.4193148581170205,1.0,0.12328265750713513,0.0,0.20965742905851026,0
RPL7P17,1,-0.4192881165325619,1.0,0.2027203425709089,0.0,0.20964405826628096,0
POM121L4P,1,-0.4192287847035346,1.0,0.2343166146470272,0.0,0.2096143923517673,0
LOC100507616,1,0.4191082037998652,1.0,0.021232627228147793,0.0,0.2095541018999326,0
RPL35AP9,1,-0.4190422574788933,1.0,0.1181939776626505,0.0,0.20952112873944664,0
KRABD5P1,1,-0.4189842866953467,1.0,0.11573892994518592,0.0,0.20949214334767335,0
JHY,1,-0.4188822506448191,1.0,0.1400792192339476,0.0,0.20944112532240955,0
MIR222,2,-0.4187321948831195,1.0,0.5642696633232522,0.0,0.20936609744155976,0
MT-TG,1,-0.4186737535718814,1.0,0.7265704761542673,0.0,0.2093368767859407,0
SYPL1,3,0.4186300703956487,1.0,0.19465140141369122,0.0,0.20931503519782435,0
MAN2A1,3,0.4186075089043797,1.0,0.06070170290508183,0.0,0.20930375445218985,0
PCBP2P2,1,-0.4185403954894955,1.0,0.335794306501447,0.0,0.20927019774474775,0
SNORA50A,1,0.4185352602977579,1.0,0.0235036052612576,0.0,0.20926763014887895,0
LINC02223,1,-0.4185141357471549,1.0,0.3060788112706842,0.0,0.20925706787357745,0
LINC02609,1,-0.4184537181915069,1.0,0.25072774768520834,0.0,0.20922685909575345,0
SLC2A3,3,-0.4183998168192122,1.0,0.1620969309147927,0.0,0.2091999084096061,0
ST13P3,1,0.4183252030332669,1.0,0.3855233699652776,0.0,0.20916260151663346,0
LOC728307,1,-0.4182438257789748,1.0,0.2166215711194752,0.0,0.2091219128894874,0
USP17L19,1,-0.4179584934003444,1.0,0.6138533161932882,0.0,0.2089792467001722,0
MIR600HG,2,-0.4178661070158487,1.0,0.06525785996928832,0.0,0.20893305350792435,0
RPL8P3,1,-0.4178569675846799,1.0,0.0778783816093908,0.0,0.20892848379233994,0
STARD9,2,0.4177025921113091,1.0,0.08607471893640725,0.0,0.20885129605565456,0
ACTG1,3,-0.3758757447403233,0.6666666666666666,0.007492676661189853,0.3333333333333333,0.20881985818906848,0
RHBDL2,3,0.4176109903342189,1.0,0.06324831894289626,0.0,0.20880549516710945,0
MIR181C,2,-0.4175387194289872,1.0,0.6161072307987226,0.0,0.2087693597144936,0
LOC112268208,1,-0.4173936900585406,1.0,0.18675366595330928,0.0,0.2086968450292703,0
CSNK2A2IP,1,0.41730713367196,1.0,0.0293622034603322,0.0,0.20865356683598,0
PRELID1P1,1,0.4172892553361511,1.0,0.5004069990984922,0.0,0.20864462766807554,0
A4GALT,3,0.4172281496406995,1.0,0.1841790704049117,0.0,0.20861407482034974,0
HYCC1,1,0.4171722063143299,1.0,0.4323796633961393,0.0,0.20858610315716494,0
GUCA1B,3,0.4171408950083202,1.0,0.18247422188946638,0.0,0.2085704475041601,0
ZNF731P,1,0.4170721355145925,1.0,0.08423133844205818,0.0,0.20853606775729625,0
SEPT10,1,0.4170261958153727,1.0,0.12678046377070956,0.0,0.20851309790768635,0
UBBP4,1,0.416949407257789,1.0,0.5455994174825457,0.0,0.2084747036288945,0
ZKSCAN8P1,1,0.4168797753653461,1.0,0.391877386326775,0.0,0.20843988768267305,0
RN7SKP260,1,-0.4168766810152783,1.0,0.32652605816132413,0.0,0.20843834050763915,0
OXA1L-DT,1,0.4168138990187603,1.0,0.2988867460953076,0.0,0.20840694950938016,0
LOC729867,1,0.4167160423977618,1.0,0.09270218267584417,0.0,0.2083580211988809,0
AP2M1,3,-0.4167022082527296,1.0,0.19095225815804287,0.0,0.2083511041263648,0
LINC01404,1,-0.4166762884733617,1.0,0.021438761707808212,0.0,0.20833814423668084,0
RASGRP3,3,0.4162471427385461,1.0,0.21622787072537067,0.0,0.20812357136927306,0
KDNBY,1,-0.4160551295269536,1.0,0.27561941859122935,0.0,0.2080275647634768,0
ATP6AP1-DT,1,-0.4158656215165021,1.0,0.1127256966072733,0.0,0.20793281075825104,0
LOC400043,1,0.4157749415829392,1.0,0.0128897465740152,0.0,0.2078874707914696,0
RNU6-352P,1,-0.415761518762389,1.0,0.16276536567135066,0.0,0.2078807593811945,0
CPNE2,3,0.4156286565480007,1.0,0.22654623304596072,0.0,0.20781432827400034,0
BAZ1A-AS1,1,0.4156275665614956,1.0,0.003506996687012201,0.0,0.2078137832807478,0
RN7SKP291,1,0.4155080220804552,1.0,0.6902719898607013,0.0,0.2077540110402276,0
NANOGP11,1,-0.4154764179367635,1.0,0.03401650682724081,0.0,0.20773820896838174,0
SCN5A,3,-0.4154383050966195,1.0,0.13436144979102102,0.0,0.20771915254830975,0
LINC03126,1,0.4153917699598812,1.0,0.689056540557625,0.0,0.2076958849799406,0
RNU6-1275P,1,-0.4152445621061459,1.0,0.1014625649273469,0.0,0.20762228105307295,0
GALNT7-DT,1,-0.4150626349364942,1.0,0.3719291290713364,0.0,0.2075313174682471,0
KCTD12,3,0.4150143430900668,1.0,0.19711900389648696,0.0,0.2075071715450334,0
COX6CP1,1,-0.4148303282046062,1.0,0.4021834698485287,0.0,0.2074151641023031,0
CAMK2A,3,-0.4148086599465337,1.0,0.10341410181782448,0.0,0.20740432997326685,0
ATP5MGL,1,-0.4146191178041999,1.0,0.08265979273872923,0.0,0.20730955890209996,0
C14orf147,1,0.4145005090548728,1.0,0.09397212265401683,0.0,0.2072502545274364,0
USP46-AS1,1,-0.4144637398751796,1.0,0.055808143833273705,0.0,0.2072318699375898,0
DOK3,3,0.4143614508608076,1.0,0.3509825008627505,0.0,0.2071807254304038,0
RGS1,3,0.4142414893062947,1.0,0.6101413528697108,0.0,0.20712074465314734,0
UBBP2,1,-0.4142131050981497,1.0,0.2365075923844482,0.0,0.20710655254907484,0
LINC03104,1,0.4141519162826963,1.0,0.5816661544569248,0.0,0.20707595814134816,0
H2AC4,1,0.4140160725567037,1.0,0.4225842557783238,0.0,0.20700803627835185,0
MARC2,1,-0.4139125145360385,1.0,0.0045778989784482985,0.0,0.20695625726801925,0
AKR1B1P1,1,0.4138827907468062,1.0,0.31622030510237364,0.0,0.2069413953734031,0
LINC01511,2,-0.41385615482307714,1.0,0.10294861765666538,0.0,0.20692807741153857,0
TMEM131L,1,-0.4138057235912482,1.0,0.33200018481632154,0.0,0.2069028617956241,0
B3GAT2,3,0.413640701335825,1.0,0.05459290394284788,0.0,0.2068203506679125,0
TGFA,3,0.4136107388531442,1.0,0.10919710818868207,0.0,0.2068053694265721,0
STRADBP1,1,0.4135088980195736,1.0,0.16506903749045782,0.0,0.2067544490097868,0
PRXL2C,1,0.4132107627095058,1.0,0.11818061033443031,0.0,0.2066053813547529,0
GOLGA8UP,1,0.4132069893029676,1.0,0.36741101455826847,0.0,0.2066034946514838,0
USP17L7,2,-0.4132009697364278,1.0,0.08003270126960714,0.0,0.2066004848682139,0
LOC100093631,1,0.4131033641933861,1.0,0.2853459428775196,0.0,0.20655168209669306,0
FBXL19-AS1,2,0.412924638044152,0.5,0.0014565242055214207,0.5,0.206462319022076,0
HCG8,1,0.412883609862489,1.0,0.0209030102803736,0.0,0.2064418049312445,0
CDC42EP2,2,0.4127913308177662,1.0,0.09635311369920857,0.0,0.2063956654088831,0
RPL6P7,1,0.4127753433756318,1.0,0.18321287180735485,0.0,0.2063876716878159,0
WWTR1,3,0.4127470892259106,1.0,0.20385637701761122,0.0,0.2063735446129553,0
IGHM,1,0.4126534990886388,1.0,0.3254908989212992,0.0,0.2063267495443194,0
GABRA4,3,-0.618955987754128,0.6666666666666666,0.15470110818396396,0.0,0.20631866258470932,0
NPM1P30,1,-0.4126194738550371,1.0,0.21992137298978864,0.0,0.20630973692751856,0
ATP6V1E1P1,1,-0.4125549443109828,1.0,0.2404831800306854,0.0,0.2062774721554914,0
VPS26BP1,1,0.4125271915250734,1.0,0.115213685423871,0.0,0.2062635957625367,0
GJA6P,1,-0.4124807049046399,1.0,0.04312839738011319,0.0,0.20624035245231995,0
LIMS4,1,0.4123129836101633,1.0,0.1103148210854261,0.0,0.20615649180508164,0
ZFP57,3,0.4120722144821094,1.0,0.23202827887874802,0.0,0.2060361072410547,0
CACFD1,2,0.411983715343035,1.0,0.0652592453714713,0.0,0.2059918576715175,0
ARHGAP45,2,0.41189823971022177,1.0,0.1257836991890466,0.0,0.20594911985511088,0
RPS26P13,1,0.4117854156666515,1.0,0.3710752521494061,0.0,0.20589270783332575,0
LOC389332,1,-0.4117540860850188,1.0,0.3423968091607516,0.0,0.2058770430425094,0
LOC105370047,1,-0.4116920199306076,1.0,0.1646723516862548,0.0,0.2058460099653038,0
LYRM5,1,0.4116916881222465,1.0,0.2540956446554937,0.0,0.20584584406112325,0
GABRE,3,0.4116494409695241,1.0,0.08672096542072698,0.0,0.20582472048476205,0
TPBG,3,-0.6173979981021764,0.6666666666666666,0.2347729044376031,0.0,0.20579933270072548,0
H2BC26,1,-0.411577576737547,1.0,0.028741092758269204,0.0,0.2057887883687735,0
PGAM4P1,1,-0.4115543368868541,1.0,0.39490884361209455,0.0,0.20577716844342706,0
RTL8A,1,0.411546815534475,1.0,0.3192123447258813,0.0,0.2057734077672375,0
LOC100129027,1,0.4115091541435565,1.0,0.11783309404555342,0.0,0.20575457707177824,0
LINC02977,1,-0.4114747505425589,1.0,0.08838840473414769,0.0,0.20573737527127944,0
AUP1,3,0.3703186465416253,0.6666666666666666,0.0004070452467760207,0.3333333333333333,0.20573258141201403,0
PMS2P11,1,-0.4114588954035736,1.0,0.16929499971103243,0.0,0.2057294477017868,0
KPNB1-DT,1,0.411457192059101,1.0,0.43851830914791345,0.0,0.2057285960295505,0
DNAJC19P9,1,-0.4114430591836067,1.0,0.12990103820295892,0.0,0.20572152959180334,0
RNASE1,3,0.4111630335794181,1.0,0.17063124337723676,0.0,0.20558151678970904,0
RNU6-482P,1,0.4111090483815877,1.0,0.29255055220057363,0.0,0.20555452419079384,0
SNRPCP17,1,-0.4109412055916265,1.0,0.21842169212409177,0.0,0.20547060279581325,0
SLC22A31,1,0.4108439570666566,1.0,0.39837985603669007,0.0,0.2054219785333283,0
ZNF962P,1,-0.4108131345385806,1.0,0.06990020561989618,0.0,0.2054065672692903,0
NABP1,2,0.41069570032204306,1.0,0.23961393651190083,0.0,0.20534785016102153,0
YWHAQP4,1,0.4106951556284379,1.0,0.4669419739127796,0.0,0.20534757781421895,0
FBXL2,3,-0.4105798535308045,1.0,0.08313745081162767,0.0,0.20528992676540225,0
SLC26A6,3,0.410437320092524,1.0,0.1253286919390443,0.0,0.205218660046262,0
RPS6KA1,3,0.4103446031965729,1.0,0.17459988915340752,0.0,0.20517230159828645,0
LCN15,2,-0.4103064938111416,1.0,0.0779461288367542,0.0,0.2051532469055708,0
LAMP5,2,-0.41023299541756897,1.0,0.4568841278751057,0.0,0.20511649770878448,0
ENPP5,3,-0.410092820433487,1.0,0.19798064025936402,0.0,0.2050464102167435,0
OR5BJ1P,1,-0.4099046461810087,1.0,0.0619266138352252,0.0,0.20495232309050435,0
DUX4L27,1,-0.4097998994319329,1.0,0.23521099952315613,0.0,0.20489994971596645,0
MTCO1P28,1,-0.4097821260208323,1.0,0.11515537470696315,0.0,0.20489106301041615,0
MIR124-2,2,-0.4094422166544615,1.0,0.14596827973772117,0.0,0.20472110832723076,0
MIR1-1,1,-0.4093707169307812,1.0,0.5161264587963803,0.0,0.2046853584653906,0
NEFL,3,-0.61403584795932,0.6666666666666666,0.006865163944339668,0.0,0.20467861598644,0
BBLN,1,-0.4092639591243858,1.0,0.12556381034803174,0.0,0.2046319795621929,0
ZNF887P,1,-0.409261835081776,1.0,0.059264670497743,0.0,0.204630917540888,0
LOC107987014,1,-0.4092570252482892,1.0,0.2402758288059724,0.0,0.2046285126241446,0
NECAP1P2,1,-0.409090519801403,1.0,0.6284424870202167,0.0,0.2045452599007015,0
VIPR1,3,-0.4090888257874532,1.0,0.07407379286203532,0.0,0.2045444128937266,0
MT1M,3,0.408824512533644,1.0,0.3228712334515967,0.0,0.204412256266822,0
PRPH2,3,-0.4087797990443405,1.0,0.26606537894006804,0.0,0.20438989952217024,0
ITPK1-AS1,2,0.40875970271372125,1.0,0.07551949283674546,0.0,0.20437985135686063,0
RN7SL67P,1,0.4086889004594307,1.0,0.09619706612615432,0.0,0.20434445022971534,0
MMS22L,2,0.40863968628502784,1.0,0.06508884793265458,0.0,0.20431984314251392,0
EEF1AKMT3,1,0.4084209737157094,1.0,0.162128108913213,0.0,0.2042104868578547,0
NOAZFP,1,0.4081475900054423,1.0,0.11272048671191401,0.0,0.20407379500272116,0
LINC00311,1,0.4080998910333651,1.0,0.07182870751654949,0.0,0.20404994551668254,0
GPR34,3,0.4080267809608355,1.0,0.4087272227218453,0.0,0.20401339048041775,0
LILRA2,3,0.4077589503436586,1.0,0.06975726178884639,0.0,0.2038794751718293,0
NPM1P43,1,-0.4077538256572948,1.0,0.0522278214321292,0.0,0.2038769128286474,0
SNORA80E,2,0.40767361834435245,1.0,0.2190082082312223,0.0,0.20383680917217623,0
LOC285762,1,-0.4076568913569827,1.0,0.003703654114532499,0.0,0.20382844567849134,0
HN1L,2,0.40762509347566755,1.0,0.057071370669035074,0.0,0.20381254673783378,0
SNORD115-5,2,0.8152120146680683,0.5,0.4581445360006644,0.0,0.20380300366701706,0
HMGB3P19,1,0.4076031781547145,1.0,0.4292270140254676,0.0,0.20380158907735724,0
TMEM183BP,1,-0.4075557021494531,1.0,0.07637343901440881,0.0,0.20377785107472654,0
LOC100422106,1,-0.4075254653820484,1.0,0.1331018336197109,0.0,0.2037627326910242,0
TUBAP13,1,-0.4075069444201447,1.0,0.5218437106395231,0.0,0.20375347221007234,0
TRIP10-AS1,1,0.4074589627520391,1.0,0.22134887604969658,0.0,0.20372948137601954,0
WDR11-DT,1,-0.4074051496707318,1.0,0.19852633708440887,0.0,0.2037025748353659,0
RDX,3,0.407249546725609,1.0,0.07701723953920256,0.0,0.2036247733628045,0
MID1IP1,3,0.4072438923929771,1.0,0.07547003245340352,0.0,0.20362194619648855,0
SLC25A5P8,1,0.4072085855088957,1.0,0.1773252247717689,0.0,0.20360429275444786,0
TRIM47,3,0.4070774798807424,1.0,0.5069417114261121,0.0,0.2035387399403712,0
MT1P1,1,-0.4070554616731242,1.0,0.3003611958576826,0.0,0.2035277308365621,0
LOC100506476,1,-0.4070336153137486,1.0,0.1007181690666935,0.0,0.2035168076568743,0
RNU2-11P,1,-0.4069689913238054,1.0,0.39661365323003167,0.0,0.2034844956619027,0
RPL21P79,1,0.4069413601892692,1.0,0.40515323357226063,0.0,0.2034706800946346,0
TMSB4XP2,1,-0.4068569603096841,1.0,0.5359478715060039,0.0,0.20342848015484205,0
CLIC4P2,1,0.4067585586562224,1.0,0.3676866844673112,0.0,0.2033792793281112,0
ANKRD30BP1,1,-0.4066672529398643,1.0,0.31518789831404687,0.0,0.20333362646993214,0
EMP1,3,0.6099896406569898,0.6666666666666666,0.15912286457304095,0.0,0.2033298802189966,0
FYCO1,3,0.4066208371009012,1.0,0.09160117323978086,0.0,0.2033104185504506,0
PWRN3,1,-0.4065381553311682,1.0,0.3236096854022756,0.0,0.2032690776655841,0
PYGL,3,0.4064656522879284,1.0,0.15810922569603134,0.0,0.2032328261439642,0
ADGRF5P2,1,-0.4064185941651258,1.0,0.3051702233163369,0.0,0.2032092970825629,0
CIBAR1-DT,1,0.4063591596739857,1.0,0.02033583795331,0.0,0.20317957983699286,0
CRHR1-IT1,1,0.4063393339524559,1.0,0.021605428883550905,0.0,0.20316966697622796,0
NANOGP4,1,0.4062983276447954,1.0,0.09828652255401212,0.0,0.2031491638223977,0
INA,3,-0.6093429621775384,0.6666666666666666,0.02756640366811613,0.0,0.20311432072584612,0
MTND5P15,1,-0.4062263264567234,1.0,0.006407144546128902,0.0,0.2031131632283617,0
PRR7-AS1,2,0.406210294593525,1.0,0.07754541787674075,0.0,0.2031051472967625,0
CELF3,2,-0.40616704598744735,1.0,0.13862796934541816,0.0,0.20308352299372368,0
RPL5P25,1,-0.4058750886043924,1.0,0.1530533463013416,0.0,0.2029375443021962,0
SNHG18,2,0.40580525608331,1.0,0.0713052955240691,0.0,0.202902628041655,0
NRGN-AS1,1,-0.4056510750147536,1.0,0.11244853501722302,0.0,0.2028255375073768,0
CIMAP3,1,0.4055285216903463,1.0,0.06814303069523328,0.0,0.20276426084517316,0
SLC51B,2,0.405500548821892,1.0,0.11559912901547366,0.0,0.202750274410946,0
DLGAP2,3,-0.40546520914374,1.0,0.06459664015388435,0.0,0.20273260457187,0
MTCO1P42,1,-0.4052673118370014,1.0,0.4490540831805012,0.0,0.2026336559185007,0
C1orf115,3,-0.405228715461476,1.0,0.24676496263031286,0.0,0.202614357730738,0
YWHAZP5,1,-0.4052252995224341,1.0,0.33657510754479786,0.0,0.20261264976121704,0
ZGRF1,2,0.4051395951401422,1.0,0.21913329153394306,0.0,0.2025697975700711,0
RPL35P6,1,-0.404977230439551,1.0,0.14370603424700948,0.0,0.2024886152197755,0
MIR487B,2,-0.4049060977217556,1.0,0.43566686171861435,0.0,0.2024530488608778,0
RND1,3,-0.6073500401408536,0.6666666666666666,0.07820796355968535,0.0,0.2024500133802845,0
TNNT1,3,-0.4048375453925756,1.0,0.12244088820169403,0.0,0.2024187726962878,0
LOC440982,1,0.404768773026063,1.0,0.05881719433052149,0.0,0.2023843865130315,0
CCDC28A-AS1,1,-0.4046747861141112,1.0,0.19167016259558994,0.0,0.2023373930570556,0
LOC101929147,1,0.4046655050439782,1.0,0.0026977421506841014,0.0,0.2023327525219891,0
HMGN2P17,1,-0.4046225395414797,1.0,0.28179562461053387,0.0,0.20231126977073985,0
KRT8P36,1,0.4046116925281565,1.0,0.1988538512131229,0.0,0.20230584626407824,0
TLR9,2,0.4045898376997239,1.0,0.08562653661723825,0.0,0.20229491884986195,0
LOC124900207,1,0.4045075975433827,1.0,0.37153872390323894,0.0,0.20225379877169136,0
RPL10P16,1,0.4044391616615734,1.0,0.3911820083479708,0.0,0.2022195808307867,0
HNRNPA3P2,1,0.4043759398684092,1.0,0.3632383124990523,0.0,0.2021879699342046,0
TNRC18P2,1,-0.4043390695099096,1.0,0.019017417490863796,0.0,0.2021695347549548,0
ELOVL5,3,0.4043245705774829,1.0,0.29182398549080446,0.0,0.20216228528874144,0
SYNC,2,0.40431728676244033,1.0,0.28182164675947297,0.0,0.20215864338122017,0
H2BP9,1,0.4042749367067498,1.0,0.073855916742071,0.0,0.2021374683533749,0
EEF1A1P14,1,0.4041831041838977,1.0,0.37023913955964843,0.0,0.20209155209194885,0
MIR6723,1,-0.4040951650685719,1.0,0.3749115333694255,0.0,0.20204758253428595,0
OR2A5,1,0.4038524667804865,1.0,0.1468123294586894,0.0,0.20192623339024324,0
VN1R13P,1,0.4035720961935466,1.0,0.33693549340401496,0.0,0.2017860480967733,0
COLEC12,3,0.4035059540380294,1.0,0.5921723724102566,0.0,0.2017529770190147,0
RAB3C,3,-0.6050462323352797,0.6666666666666666,0.03429165135199603,0.0,0.2016820774450932,0
RN7SKP159,1,-0.4033271301650851,1.0,0.5005931030940243,0.0,0.20166356508254255,0
SIRAL1,1,0.403110679472793,1.0,0.15329489149988756,0.0,0.2015553397363965,0
FAM201A,2,0.4030231523422222,1.0,0.11988732702869057,0.0,0.2015115761711111,0
LPAR1,3,0.4029310635312066,1.0,0.3289445505749494,0.0,0.2014655317656033,0
H1-3,1,0.4028703185637873,1.0,0.23676367761910916,0.0,0.20143515928189365,0
RMP24,1,-0.402821702119494,1.0,0.18740735367383102,0.0,0.201410851059747,0
YBX1P1,1,0.4028211807606183,1.0,0.36336644841612037,0.0,0.20141059038030915,0
SIGLEC20P,1,0.4027951266203644,1.0,0.42808931443340115,0.0,0.2013975633101822,0
OR2F1,1,0.4027249218354314,1.0,0.4702606080006678,0.0,0.2013624609177157,0
RPL7P56,1,0.4026263514175768,1.0,0.38990663775033085,0.0,0.2013131757087884,0
LOC105371998,1,0.4023774614343904,1.0,0.027507398031733604,0.0,0.2011887307171952,0
KLHL7-DT,1,0.4023003445945338,1.0,0.0027998824376543013,0.0,0.2011501722972669,0
RPL6P2,1,-0.4022412578671513,1.0,0.1304019671369543,0.0,0.20112062893357566,0
LOC124903092,1,-0.4022309455724382,1.0,0.2743817556516367,0.0,0.2011154727862191,0
FAM27E3,1,0.4021300515261096,1.0,0.04560228353989739,0.0,0.2010650257630548,0
KIAA1394,1,0.4019160519898532,1.0,0.3424688343818929,0.0,0.2009580259949266,0
PTAFR,3,0.4018213544560807,1.0,0.33605237402067295,0.0,0.20091067722804035,0
