study_id,transcript_id,log2fc,pvalue,padj,n_ad,n_control
GSE159699,FAM174A,-0.5252245652161416,0.0001285659372602457,0.022180199132900664,12,10
GSE159699,ADCYAP1,-1.4934058862007082,0.00012727698026924618,0.022180199132900664,12,10
GSE159699,NSD1,0.27288683667011515,0.00012903244346038048,0.022180199132900664,12,10
GSE159699,DGUOK,-0.32966708755324303,0.00013104165070937748,0.022359945193836866,12,10
GSE159699,TRAPPC9,-0.28208429140059366,0.00013306956573674438,0.022540236076546642,12,10
GSE159699,TPM3,-0.3472465181305662,0.0001368264902716533,0.0226759006536853,12,10
GSE159699,PPEF1,-1.046326136212511,0.00014190965143104066,0.0226759006536853,12,10
GSE159699,LYNX1,-0.7181056194739188,0.0001482269155980672,0.0226759006536853,12,10
GSE159699,LCOR,0.3343618629471665,0.00013689190265395393,0.0226759006536853,12,10
GSE159699,RAD52,0.7335624812005159,0.00015630725584046088,0.0226759006536853,12,10
GSE159699,MFSD11,0.2585085724115048,0.00015337108638808144,0.0226759006536853,12,10
GSE159699,LOC400927,0.3759205578924776,0.0001582994012710945,0.0226759006536853,12,10
GSE159699,SMIM10L2B,-0.9112416556162115,0.00015536639391670507,0.0226759006536853,12,10
GSE159699,ZNF592,0.36876296287858157,0.000139384082967905,0.0226759006536853,12,10
GSE159699,PHF19,0.7085404238238588,0.0001486842872679984,0.0226759006536853,12,10
GSE159699,FAM86HP,-0.7464219292757293,0.00014077359876169863,0.0226759006536853,12,10
GSE159699,SAP30L,0.3838697791068473,0.00014615573147566514,0.0226759006536853,12,10
GSE159699,LOC102725079,0.3704361215049054,0.00014141845702874347,0.0226759006536853,12,10
GSE159699,UBIAD1,0.39801640764057034,0.0001548470734325503,0.0226759006536853,12,10
GSE159699,SMIM10L2A,-0.7175388913664129,0.0001458171933586783,0.0226759006536853,12,10
GSE159699,MAS1,-1.220300438989891,0.00013605023995195623,0.0226759006536853,12,10
GSE159699,ABCA11P,-0.6396482289905001,0.00015347883611931587,0.0226759006536853,12,10
GSE159699,ZBTB40,0.5168012834704223,0.00015781853189193533,0.0226759006536853,12,10
GSE159699,SMAD4,0.5857427020376385,0.00013921446415808363,0.0226759006536853,12,10
GSE159699,FBXL19-AS1,0.8264670562621004,0.00014873716754052377,0.0226759006536853,12,10
GSE159699,LYG1,0.7163136661663814,0.0001530016377079989,0.0226759006536853,12,10
GSE159699,PYGB,-0.46511592291128157,0.00014787908221439142,0.0226759006536853,12,10
GSE159699,LYRM9,-1.0532114337252012,0.00015179165279525443,0.0226759006536853,12,10
GSE159699,CLDN15,0.9063244449679622,0.00015822146537957909,0.0226759006536853,12,10
GSE159699,EDF1,-0.3244298131514043,0.00014298159506459876,0.0226759006536853,12,10
GSE159699,EIF3K,-0.26808043336226195,0.00015982642305679683,0.022754183886233296,12,10
GSE159699,TSC22D3,0.5513728163893594,0.00016185961947643183,0.022903136155915105,12,10
GSE159699,NEAT1,1.4267376658787345,0.0001633403416295847,0.022972581623370562,12,10
GSE159699,WBP2,-0.4575479442079686,0.00016471909803046528,0.023026936077680586,12,10
GSE159699,HDAC4,0.5060004847663508,0.00016997490818638312,0.02332107548275656,12,10
GSE159699,CIPC,0.39659653825921115,0.0001718479663686707,0.02332107548275656,12,10
GSE159699,SLC25A3,-0.4642915658976614,0.00016798996668951244,0.02332107548275656,12,10
GSE159699,LOC730098,-0.4100587059229519,0.00017029644710622312,0.02332107548275656,12,10
GSE159699,TRAF3IP2-AS1,0.5800909249287169,0.00017147065780273485,0.02332107548275656,12,10
GSE159699,CLN3,0.5196623940012497,0.00018257063076749854,0.02400929806582414,12,10
GSE159699,C21orf62,0.9674031023031935,0.00017841211321888883,0.02400929806582414,12,10
GSE159699,PRR34-AS1,1.0323722864631584,0.0001815857122817373,0.02400929806582414,12,10
GSE159699,SNORA55,0.4349905125714778,0.0001835253064794329,0.02400929806582414,12,10
GSE159699,FAM127A,-0.5703425412316259,0.00018416164163219414,0.02400929806582414,12,10
GSE159699,TMCC2,0.4857142545069424,0.0001827606659453272,0.02400929806582414,12,10
GSE159699,ZBTB2,0.3018740997192917,0.0001813672378794223,0.02400929806582414,12,10
GSE159699,SYS1,0.42218569006382456,0.00018816964982566696,0.024382658440587544,12,10
GSE159699,EGLN1,0.34176209797750623,0.00018912688612021707,0.024382658440587544,12,10
GSE159699,C6orf223,-0.7891160568938521,0.00019019310184328658,0.02438464707942159,12,10
GSE159699,NICN1,-0.3591049627479954,0.00019278281786608127,0.024446546838252908,12,10
GSE159699,GPATCH2,-0.4110463735547585,0.00019272247659295465,0.024446546838252908,12,10
GSE159699,PTPRD-AS2,-0.5187481952094171,0.00019892207495168275,0.024952354980155404,12,10
GSE159699,TUBB3,-1.0016692168498658,0.00019860170633403308,0.024952354980155404,12,10
GSE159699,DTD1,-0.5419942903894315,0.00020215592337299209,0.025086793357185316,12,10
GSE159699,FBXO18,0.25690540216893076,0.00020178881445809518,0.025086793357185316,12,10
GSE159699,CREBBP,0.41571912171045966,0.00021100427729176717,0.02604555988740824,12,10
GSE159699,CCNA2,0.917720080055779,0.00022144686490902085,0.02629912668537481,12,10
GSE159699,ETS2,-0.4913400900570446,0.00021994106375795776,0.02629912668537481,12,10
GSE159699,TECTA,-0.5396427595354463,0.00022036741684504504,0.02629912668537481,12,10
GSE159699,BBS5,-0.21642257891861272,0.00022212483109253914,0.02629912668537481,12,10
GSE159699,TASP1,-0.47249691699347185,0.0002213607791600359,0.02629912668537481,12,10
GSE159699,GPS2,0.36647856419008296,0.0002190269404831424,0.02629912668537481,12,10
GSE159699,USP21,0.40978365191982835,0.00022107087766860508,0.02629912668537481,12,10
GSE159699,SMPD4,0.332232363930383,0.0002152930199079281,0.02629912668537481,12,10
GSE159699,CCDC144CP,0.8100822048350658,0.000232849724055598,0.027096082865539106,12,10
GSE159699,SNORA38B,0.8804366657442402,0.00023352652646332076,0.027096082865539106,12,10
GSE159699,HBP1,0.5037543008422141,0.00023345514478459266,0.027096082865539106,12,10
GSE159699,ZNF613,0.3576823648224319,0.00023211102325440888,0.027096082865539106,12,10
GSE159699,ANKRD18DP,-0.5937902447751598,0.0002422360160199485,0.02796299152791583,12,10
GSE159699,SELENOM,-0.3523229031269288,0.00024461291390876985,0.02796299152791583,12,10
GSE159699,MAGED2,-0.338637634637192,0.00024404375971101577,0.02796299152791583,12,10
GSE159699,NRIP2,0.7595515827760533,0.00025090404692434926,0.028402338111836335,12,10
GSE159699,CTDSP2,0.5672424920781971,0.0002508458848088713,0.028402338111836335,12,10
GSE159699,CPM,0.97088553562548,0.0002540273970786631,0.028616309595181827,12,10
GSE159699,CHMP4B,-0.38264418036192716,0.00026674181096767775,0.02885773332677209,12,10
GSE159699,SNX27,0.2897065343952949,0.00026010647975496727,0.02885773332677209,12,10
GSE159699,ZNF341-AS1,0.4227371809006134,0.00026642909998333844,0.02885773332677209,12,10
GSE159699,GNAZ,0.3576765511392086,0.00026381009659459973,0.02885773332677209,12,10
GSE159699,NCOA6,0.2713361723179357,0.0002582716286416812,0.02885773332677209,12,10
GSE159699,MMP24-AS1,-0.3935925414002277,0.0002628890150475081,0.02885773332677209,12,10
GSE159699,ZNF558,0.33852927136229205,0.000267362434941653,0.02885773332677209,12,10
GSE159699,DDHD1,-0.29616136400905635,0.0002656863470363445,0.02885773332677209,12,10
GSE159699,DNAL4,-0.6005023969075083,0.00026393491500863094,0.02885773332677209,12,10
GSE159699,FAM86B3P,-0.8498335761028468,0.0002713048456023377,0.029147686328925223,12,10
GSE159699,LOC108783645,0.44130636178455335,0.0002771306009240247,0.02963637200480607,12,10
GSE159699,GAP43,-0.9623533987801904,0.00028620961098218715,0.02965931415917198,12,10
GSE159699,RGCC,0.9136010862553254,0.000285973438107554,0.02965931415917198,12,10
GSE159699,LINC01168,-1.2860023285125626,0.00028408143156404426,0.02965931415917198,12,10
GSE159699,GCKR,-0.643197448888885,0.00028084307346958173,0.02965931415917198,12,10
GSE159699,LINC01176,0.4947243942203119,0.00028002586879859073,0.02965931415917198,12,10
GSE159699,LOC100506136,1.1536276393110816,0.0002872782319067121,0.02965931415917198,12,10
GSE159699,SLC16A6,-0.949930720146767,0.00028756983908530964,0.02965931415917198,12,10
GSE159699,AGO3,0.3353481427280842,0.00028350406740953804,0.02965931415917198,12,10
GSE159699,LOC644285,0.5060886251626044,0.0002892348577347044,0.02967507818666397,12,10
GSE159699,CYP2C8,-0.6208983076279075,0.00029144472514522796,0.02967507818666397,12,10
GSE159699,KIF2B,-0.63277109846291,0.0002915589858898296,0.02967507818666397,12,10
GSE159699,FBXO9,-0.4300122242454192,0.00029308652035331693,0.029700287298336563,12,10
GSE159699,GMNC,0.48824686826792685,0.000301842898448053,0.030454636092980512,12,10
GSE159699,DONSON,0.4382866600983948,0.0003037838967206493,0.030517788343287392,12,10
GSE159699,KIAA1524,-0.6506741999234995,0.0003057086005027708,0.030578766307186634,12,10
GSE159699,MPV17L2,-0.5225944701310699,0.00031258373934109097,0.031132267189482216,12,10
GSE159699,CAPN10-AS1,0.5030207418808872,0.00031518204376958546,0.031256899605628205,12,10
GSE159699,DPH2,-0.4021582605166447,0.0003179638126207745,0.03139858823692635,12,10
GSE159699,DNAH11,0.9228624140520187,0.000328838338662528,0.03206311969328834,12,10
GSE159699,CTNS,0.7901019884837002,0.0003263926810048533,0.03206311969328834,12,10
GSE159699,LINC00260,0.7678049199622063,0.0003277850472033557,0.03206311969328834,12,10
GSE159699,SWSAP1,0.41088510573359405,0.0003331618827503296,0.032348764230561294,12,10
GSE159699,MAP10,-0.6008032868690316,0.00033545175064939416,0.032435388856541,12,10
GSE159699,FAM86EP,-0.46181332948899345,0.0003410322129734788,0.03280473535671112,12,10
GSE159699,CALY,-0.9444631646066144,0.0003420988518626257,0.03280473535671112,12,10
GSE159699,PDE10A,-0.5308423941319349,0.00034412747429446233,0.032863465713898324,12,10
GSE159699,SPARCL1,-0.7696708567046215,0.00035018021230996416,0.03311260882845315,12,10
GSE159699,ZNF215,-0.6657426923564624,0.0003538708519114186,0.03311260882845315,12,10
GSE159699,OVCH2,0.3864845082399979,0.0003493948245093149,0.03311260882845315,12,10
GSE159699,ZC3H12C,0.6072695182266932,0.0003522332905985872,0.03311260882845315,12,10
GSE159699,SAP25,0.978090863010785,0.00035254445889249306,0.03311260882845315,12,10
GSE159699,C3orf80,-1.1109247011470025,0.0003581512876989709,0.03337854932667598,12,10
GSE159699,NAT16,-0.9902924816835657,0.0003619283689078679,0.033595638915503934,12,10
GSE159699,ATP2B1-AS1,-0.7548953403046492,0.0003690439635268711,0.03411965823746841,12,10
GSE159699,CDK11A,0.6836115112864265,0.0003729841294717064,0.03434710201793817,12,10
GSE159699,CLPSL2,-0.1317844107588421,0.00037775049474207196,0.03451211803537213,12,10
GSE159699,PDE4DIP,0.5127896644681496,0.0003775799883000255,0.03451211803537213,12,10
GSE159699,HSD17B8,-0.6842744929380999,0.0003905992868269832,0.034766112309029595,12,10
GSE159699,KIAA2026,0.2755895591920865,0.00040666938843519576,0.034766112309029595,12,10
GSE159699,NFKB1,0.429999398190672,0.00041955508407629,0.034766112309029595,12,10
GSE159699,PKNOX1,0.38556270128498493,0.0003890178879661002,0.034766112309029595,12,10
GSE159699,GNAS-AS1,0.34566526223793514,0.00038964077113811107,0.034766112309029595,12,10
GSE159699,SLC4A9,0.8807632583364515,0.0003951845829790293,0.034766112309029595,12,10
GSE159699,CIAPIN1,-0.3908463800600419,0.0004041725643741978,0.034766112309029595,12,10
GSE159699,EFR3B,-0.5346195308146546,0.0004062322158599384,0.034766112309029595,12,10
GSE159699,CLK1,0.5826076689023596,0.00041880931891114155,0.034766112309029595,12,10
GSE159699,NDUFS3,-0.38834928593819384,0.0004209806756372195,0.034766112309029595,12,10
GSE159699,RBM14,0.8386902264180192,0.0003978360887575788,0.034766112309029595,12,10
GSE159699,SNHG10,0.43026212857273505,0.0004162620698918471,0.034766112309029595,12,10
GSE159699,MGC16025,0.7985626128803283,0.00041063130719477716,0.034766112309029595,12,10
GSE159699,DNAJC9,0.4325851927319784,0.0003987197767587111,0.034766112309029595,12,10
GSE159699,ARL6IP6,0.5529432631069624,0.00040240963627590127,0.034766112309029595,12,10
GSE159699,SNHG3,0.5737768239301833,0.0004200387826472634,0.034766112309029595,12,10
GSE159699,SPOUT1,0.5485771091117213,0.0004178833645467094,0.034766112309029595,12,10
GSE159699,PARP16,0.40523317609839227,0.0004085515399929354,0.034766112309029595,12,10
GSE159699,ARF5,-0.5164633201564168,0.00041560398188274185,0.034766112309029595,12,10
GSE159699,FAM13B,0.49929352515422476,0.0003831217918716699,0.034766112309029595,12,10
GSE159699,COPS7A,-0.5531688438527071,0.0003869259731021941,0.034766112309029595,12,10
GSE159699,IDH2,-0.6943401643179161,0.0004127573182152158,0.034766112309029595,12,10
GSE159699,SVOP,-0.940191366328361,0.00039317734560641456,0.034766112309029595,12,10
GSE159699,GSS,-0.48782635906875704,0.00041745768418838556,0.034766112309029595,12,10
GSE159699,IL1RL2,-0.5874198640660659,0.0003995949758016993,0.034766112309029595,12,10
GSE159699,PKM,-0.6242292873480064,0.00041970033852117047,0.034766112309029595,12,10
GSE159699,PARVB,-0.4671793719955373,0.00038572281552958366,0.034766112309029595,12,10
GSE159699,LBX2-AS1,0.5942197788777859,0.00042883318037855643,0.03491755362759572,12,10
GSE159699,DAXX,0.345985192436987,0.00042431920851182357,0.03491755362759572,12,10
GSE159699,WSCD1,0.7721072273919685,0.00042687000316249174,0.03491755362759572,12,10
GSE159699,CHP1,-0.39240341995859573,0.0004283671858149689,0.03491755362759572,12,10
GSE159699,TNFRSF6B,0.40895137919369623,0.0004388415430550468,0.03548347333845093,12,10
GSE159699,EXT1,-0.301568409069378,0.0004373906717175971,0.03548347333845093,12,10
GSE159699,KCTD7,0.3435708947573959,0.0004425481616145285,0.03562956678717515,12,10
GSE159699,XXYLT1,-0.336332295777511,0.00044634947600896046,0.03562956678717515,12,10
GSE159699,GPCPD1,-0.7459824928998993,0.0004441178114000703,0.03562956678717515,12,10
GSE159699,SH3YL1,0.3635921148992285,0.00044678979294440963,0.03562956678717515,12,10
GSE159699,LINC00310,0.5663021860892989,0.0004518184071110214,0.03590718477883001,12,10
GSE159699,PRDM2,-0.3235744043886246,0.00045734916230414464,0.03622267802194533,12,10
GSE159699,RBM38,0.5661295743956289,0.00046013826147106666,0.036319620733665216,12,10
GSE159699,KDELC1,0.5529337178422664,0.00046553804519694687,0.036621274158780845,12,10
GSE159699,PPP2R1B,0.5584683828881358,0.0004676565030399133,0.03666363787008185,12,10
GSE159699,TFCP2L1,1.0073999980878572,0.00047321679195366935,0.03681895870117591,12,10
GSE159699,SPA17,-0.5066532638790221,0.0004752464289666396,0.03681895870117591,12,10
GSE159699,MIR6717,0.8355890921323755,0.0004775707389922412,0.03681895870117591,12,10
GSE159699,TOP3B,0.6275850803018708,0.00047653901676611833,0.03681895870117591,12,10
GSE159699,FAAHP1,0.8523112109405364,0.00047515149835555305,0.03681895870117591,12,10
GSE159699,SLC6A17,-0.7684225776565592,0.00048084773475139597,0.03694884944583078,12,10
GSE159699,INVS,0.4068000587346008,0.00048500076509130034,0.037070220638251085,12,10
GSE159699,CCDC115,-0.36143182145106856,0.00048562212677877835,0.037070220638251085,12,10
GSE159699,ALOX12B,-0.7468173811271983,0.0004936782195459658,0.03756162873043831,12,10
GSE159699,GNG3,-0.8839560994524316,0.0004954701930702424,0.03757477549146421,12,10
GSE159699,CMTM1,0.44356714810260245,0.0004978436133632899,0.03763178792087461,12,10
GSE159699,TRPA1,-0.6088871973730643,0.0005016467765031961,0.03779615290757522,12,10
GSE159699,LOC149684,0.5892187052773735,0.0005071734802760314,0.03808889250254235,12,10
