study_id,transcript_id,log2fc,pvalue,padj,n_ad,n_control
GSE53697,GOLGA8G,0.07955277554516779,0.07329080030131474,0.9999543342423776,9,8
GSE53697,FAM169B,0.08568791280720528,0.2896857436949403,0.9999543342423776,9,8
GSE53697,FBXL22,0.003975947143240566,0.9773312130551403,0.9999543342423776,9,8
GSE53697,NOMO2,-0.008999752404588612,0.967736699760807,0.9999543342423776,9,8
GSE53697,FLJ37464,-0.20456219719854474,0.5527306264086804,0.9999543342423776,9,8
GSE53697,EXOC3L,0.054594786711886334,0.6176865063316632,0.9999543342423776,9,8
GSE53697,LOC283867,-0.03327655251173302,0.313390890669161,0.9999543342423776,9,8
GSE53697,NPW,-0.0368249032013612,0.6905717430498102,0.9999543342423776,9,8
GSE53697,C16orf79,-0.03802811307620857,0.8914489881877082,0.9999543342423776,9,8
GSE53697,PGP,-0.15137915779106148,0.18535120315337233,0.9999543342423776,9,8
GSE53697,C16orf54,0.010327394421294878,0.9280220858092721,0.9999543342423776,9,8
GSE53697,INO80E,-0.1906030380808339,0.21396746020583388,0.9999543342423776,9,8
GSE53697,LOC283902,-0.0905965828729447,0.3666389855193275,0.9999543342423776,9,8
GSE53697,NUDT7,0.18590716572859178,0.2368652769120386,0.9999543342423776,9,8
GSE53697,C17orf60,0.09045990502096402,0.7205246382880861,0.9999543342423776,9,8
GSE53697,C17orf58,0.1462897148007043,0.4734017251591205,0.9999543342423776,9,8
GSE53697,VMO1,-0.1304290000984315,0.3322548776962023,0.9999543342423776,9,8
GSE53697,LOC284009,0.05589818954047587,0.7287428376371817,0.9999543342423776,9,8
GSE53697,HEXDC,-0.06506024275470379,0.7937559324147535,0.9999543342423776,9,8
GSE53697,CCDC57,-0.3263875641905569,0.4261285115919139,0.9999543342423776,9,8
GSE53697,FAM154B,0.045329532334376754,0.6741898342987241,0.9999543342423776,9,8
GSE53697,FAM100B,0.03787649609100541,0.8778316347823196,0.9999543342423776,9,8
GSE53697,C17orf28,-0.15835328350381062,0.5613467801133418,0.9999543342423776,9,8
GSE53697,FADS6,0.13718373701799402,0.36898339141895864,0.9999543342423776,9,8
GSE53697,MGC34761,0.13868920203778212,0.37290922888127775,0.9999543342423776,9,8
GSE53697,PDXDC2,-0.05331988805596577,0.8721736355138061,0.9999543342423776,9,8
GSE53697,LOC283951,-0.08962705496321058,0.5125264715671172,0.9999543342423776,9,8
GSE53697,FLJ36208,0.008694034697479036,0.9421598002477881,0.9999543342423776,9,8
GSE53697,TSEN54,-0.09263465457609543,0.7380865787174232,0.9999543342423776,9,8
GSE53697,MAGI3,0.032313043104104544,0.7737852346028014,0.9999543342423776,9,8
GSE53697,OR4N4,0.05749252764267629,0.5347773076955514,0.9999543342423776,9,8
GSE53697,C15orf60,-0.07090159639261984,0.591820083371307,0.9999543342423776,9,8
GSE53697,C12orf36,0.0026794602876371656,0.8981789056493208,0.9999543342423776,9,8
GSE53697,GAS2L3,-0.05237639994560728,0.7379227204763825,0.9999543342423776,9,8
GSE53697,MYO1H,-0.06342877164179173,0.5086269967735306,0.9999543342423776,9,8
GSE53697,C12orf51,-0.0539161046999741,0.5038055186904997,0.9999543342423776,9,8
GSE53697,KSR2,-0.03695700238506561,0.7846558853798411,0.9999543342423776,9,8
GSE53697,NME2P1,-0.12319771001605151,0.5998539688444334,0.9999543342423776,9,8
GSE53697,GATC,0.05897895001792053,0.7497034202505883,0.9999543342423776,9,8
GSE53697,C12orf40,0.0014963257963184207,0.9887670729495424,0.9999543342423776,9,8
GSE53697,GLT8D3,0.2696881745394428,0.23724343901051315,0.9999543342423776,9,8
GSE53697,TMPRSS12,-0.01904221482728058,0.6602533064117442,0.9999543342423776,9,8
GSE53697,ZNF828,0.1726452038254953,0.06256606710204445,0.9999543342423776,9,8
GSE53697,SUGT1L1,-0.05540928456616179,0.6527095455849525,0.9999543342423776,9,8
GSE53697,LOC283514,0.04664497690249636,0.8038308838582056,0.9999543342423776,9,8
GSE53697,KCNRG,0.3516983695189837,0.10609660068342759,0.9999543342423776,9,8
GSE53697,SLC46A3,0.2862683207290737,0.15199676750652763,0.9999543342423776,9,8
GSE53697,LOC283551,0.006555211998146404,0.9565744109577543,0.9999543342423776,9,8
GSE53697,GPR137C,0.31657203880526374,0.40270838967867384,0.9999543342423776,9,8
GSE53697,PRTG,-0.08079605546957236,0.7545157926484759,0.9999543342423776,9,8
GSE53697,SLC24A5,0.271018880989633,0.3798734804259314,0.9999543342423776,9,8
GSE53697,C15orf21,0.12886818436386843,0.16988446612554783,0.9999543342423776,9,8
GSE53697,C14orf80,-0.02500106232968813,0.8980879745592323,0.9999543342423776,9,8
GSE53697,KIAA0284,-0.06798892749191143,0.7359340604388775,0.9999543342423776,9,8
GSE53697,FAM177A1,0.26810841103051963,0.04152902871816464,0.9999543342423776,9,8
GSE53697,C15orf37,-0.0018442604169488508,0.9858251691829354,0.9999543342423776,9,8
GSE53697,TSSK4,0.026548749633855895,0.8798802942412083,0.9999543342423776,9,8
GSE53697,C14orf177,0.0009309949047797833,0.9748888409461194,0.9999543342423776,9,8
GSE53697,SNHG10,-0.35624710032718987,0.2615916887114483,0.9999543342423776,9,8
GSE53697,C14orf178,0.053724106108369085,0.7104655662846766,0.9999543342423776,9,8
GSE53697,TMED8,0.05441367507600425,0.7489006498431577,0.9999543342423776,9,8
GSE53697,ZDHHC22,0.061494619858777355,0.7704963824949171,0.9999543342423776,9,8
GSE53697,PROX2,0.08163067006855296,0.6668372388794304,0.9999543342423776,9,8
GSE53697,C14orf68,0.05021573927045444,0.30773353306279144,0.9999543342423776,9,8
GSE53697,TFAMP1,-0.10506972690786931,0.4490278513429238,0.9999543342423776,9,8
GSE53697,NSUN5C,-0.009889250058342736,0.9651185505750304,0.9999543342423776,9,8
GSE53697,CYP4X1,-0.07401667311971849,0.7508198501951086,0.9999543342423776,9,8
GSE53697,TAC4,-0.1429268498243672,0.4753983729773743,0.9999543342423776,9,8
GSE53697,CCDC108,-0.03182595086280282,0.8644551705826443,0.9999543342423776,9,8
GSE53697,TMCO4,-0.03804061851590301,0.8650754363035223,0.9999543342423776,9,8
GSE53697,C4orf22,-0.051791796196125395,0.7078049722980433,0.9999543342423776,9,8
GSE53697,C19orf34,-0.13388324169278704,0.4459050629874729,0.9999543342423776,9,8
GSE53697,MCOLN2,0.16050742946319918,0.424341029378169,0.9999543342423776,9,8
GSE53697,ANKK1,-0.016650226386112688,0.9198138234454232,0.9999543342423776,9,8
GSE53697,LRRC57,0.05278123633184606,0.6184537200132404,0.9999543342423776,9,8
GSE53697,EPGN,0.0786118551751074,0.22345476527202374,0.9999543342423776,9,8
GSE53697,TMEM211,-0.03277053620829529,0.7515086590591757,0.9999543342423776,9,8
GSE53697,C10orf93,-0.18786709566425985,0.6025750237850849,0.9999543342423776,9,8
GSE53697,LOC255374,-0.11154364846424647,0.4475576662945808,0.9999543342423776,9,8
GSE53697,TCP11L2,0.2845714787904452,0.09332803000193798,0.9999543342423776,9,8
GSE53697,RASGEF1C,-0.04003605020100798,0.8682046942663817,0.9999543342423776,9,8
GSE53697,RNF144B,0.03490843151903178,0.9091150736601522,0.9999543342423776,9,8
GSE53697,ELMOD2,0.035880986549146954,0.718152313595386,0.9999543342423776,9,8
GSE53697,HIST1H2BA,-0.008538099604483963,0.8255447055657855,0.9999543342423776,9,8
GSE53697,ZNF549,0.012801638016969541,0.9155045291818908,0.9999543342423776,9,8
GSE53697,PAN3,0.09466313575729313,0.32539963130450633,0.9999543342423776,9,8
GSE53697,SYT14,0.05227399608276784,0.6735708240233753,0.9999543342423776,9,8
GSE53697,ADAM5P,0.11559357948964327,0.34779937717885945,0.9999543342423776,9,8
GSE53697,TMEM188,0.3262427083311561,0.3384057377834546,0.9999543342423776,9,8
GSE53697,BCL6B,-0.1528664708459202,0.6957618034430371,0.9999543342423776,9,8
GSE53697,C19orf26,-0.13091399567206663,0.5312761134670532,0.9999543342423776,9,8
GSE53697,C3orf43,0.014241367449069259,0.7882633714952371,0.9999543342423776,9,8
GSE53697,C16orf65,0.0730029382206765,0.6382043461260041,0.9999543342423776,9,8
GSE53697,TCTEX1D2,-0.017215847270489526,0.9415913595658053,0.9999543342423776,9,8
GSE53697,NPNT,0.34677989803401177,0.3655179899426503,0.9999543342423776,9,8
GSE53697,PCSK9,-0.03602603285676337,0.7286358948146662,0.9999543342423776,9,8
GSE53697,OR52B2,0.004665056365846021,0.8942653240560963,0.9999543342423776,9,8
GSE53697,COL24A1,-0.2776670737716769,0.5315112076562354,0.9999543342423776,9,8
GSE53697,LOC255783,0.06627624757486683,0.5377162071254158,0.9999543342423776,9,8
GSE53697,COL29A1,-0.00652104074378132,0.926580857096879,0.9999543342423776,9,8
GSE53697,TMEM86B,-0.14405602465856204,0.5899876201824341,0.9999543342423776,9,8
GSE53697,CALHM1,0.009652859984999429,0.9653148937622523,0.9999543342423776,9,8
GSE53697,tcag7.1228,-0.08113307619470511,0.5909810065344878,0.9999543342423776,9,8
GSE53697,LRRC43,-0.19940357192508085,0.3206835102162849,0.9999543342423776,9,8
GSE53697,BRWD3,-0.02994311125481186,0.7807325224705209,0.9999543342423776,9,8
GSE53697,EHBP1L1,-0.24381635101334798,0.41530443520208193,0.9999543342423776,9,8
GSE53697,SNX32,-0.24005725857604077,0.38706927334131014,0.9999543342423776,9,8
GSE53697,CXorf58,-0.0005825916153519572,0.9953557207936682,0.9999543342423776,9,8
GSE53697,FBXO33,0.14072751946414552,0.6194243313044113,0.9999543342423776,9,8
GSE53697,TSGA10IP,0.005730826077328971,0.9194253676475347,0.9999543342423776,9,8
GSE53697,RNF169,0.03339351195446216,0.810844863078265,0.9999543342423776,9,8
GSE53697,FAM26E,-0.0435932786562081,0.8459609342844593,0.9999543342423776,9,8
GSE53697,BPIL2,-0.029015105714836675,0.6353635064487969,0.9999543342423776,9,8
GSE53697,LCORL,-0.03732476078172464,0.721515758878262,0.9999543342423776,9,8
GSE53697,CNIH2,-0.00015234537844754925,0.9994133418811404,0.9999543342423776,9,8
GSE53697,C1orf62,0.2756839817255492,0.09273893417586573,0.9999543342423776,9,8
GSE53697,TBC1D28,-0.37249665051477276,0.1955915805273202,0.9999543342423776,9,8
GSE53697,PHYHD1,-0.0037067339084702056,0.9908128842222351,0.9999543342423776,9,8
GSE53697,ZDHHC24,0.045789775919654385,0.6461159259260968,0.9999543342423776,9,8
GSE53697,OR1L4,0.023616103854609993,0.8439650403706445,0.9999543342423776,9,8
GSE53697,MORN5,-0.013132122088760578,0.9092500650563314,0.9999543342423776,9,8
GSE53697,ZDHHC23,-0.08854154230287392,0.7204547657605418,0.9999543342423776,9,8
GSE53697,OR2T6,0.08753820792370334,0.06137785892021683,0.9999543342423776,9,8
GSE53697,C17orf61,0.26084950593336753,0.21190723698849895,0.9999543342423776,9,8
GSE53697,NAALADL2,-0.13205767675695324,0.49644188122217237,0.9999543342423776,9,8
GSE53697,MPV17L,0.16480066653579506,0.2650368230216631,0.9999543342423776,9,8
GSE53697,C8orf46,-0.006551180670973267,0.9757500371021435,0.9999543342423776,9,8
GSE53697,NUDT8,0.18043740931811603,0.26570231115669407,0.9999543342423776,9,8
GSE53697,LPCAT4,-0.09501770006344845,0.6676924314931674,0.9999543342423776,9,8
GSE53697,C16orf73,0.10650766562238467,0.35862474313713477,0.9999543342423776,9,8
GSE53697,SLC41A1,0.0753326604200959,0.6785833748055239,0.9999543342423776,9,8
GSE53697,C10orf47,-0.442590777336369,0.05512404698780093,0.9999543342423776,9,8
GSE53697,MCM9,0.15462000761523909,0.32560493936565926,0.9999543342423776,9,8
GSE53697,LYG2,0.1717008098897277,0.4459132291518927,0.9999543342423776,9,8
GSE53697,EFCAB5,-0.03685141764723143,0.8990631944260724,0.9999543342423776,9,8
GSE53697,SYCE2,0.07654266667506926,0.7117054484140688,0.9999543342423776,9,8
GSE53697,NAPSB,0.21122627827396645,0.5331250588715797,0.9999543342423776,9,8
GSE53697,NEGR1,0.18325563518098775,0.6819160142040792,0.9999543342423776,9,8
GSE53697,SHPRH,-0.03728683758670748,0.8059661275798139,0.9999543342423776,9,8
GSE53697,CCDC96,0.04263329581125541,0.7850198978809964,0.9999543342423776,9,8
GSE53697,KLHL34,-0.051342161539121856,0.6894967047304961,0.9999543342423776,9,8
GSE53697,UTS2D,0.0023384296767912094,0.9849662275578973,0.9999543342423776,9,8
GSE53697,SNX33,0.06870484587452186,0.8214850561445108,0.9999543342423776,9,8
GSE53697,MAP3K7IP3,0.0579765474852314,0.5688924665850255,0.9999543342423776,9,8
GSE53697,FAM133B,0.11825852066199527,0.32335190198513886,0.9999543342423776,9,8
GSE53697,ANKS4B,-0.006516529705981822,0.9603505489700296,0.9999543342423776,9,8
GSE53697,SVIP,0.017390423853646197,0.9006000425410028,0.9999543342423776,9,8
GSE53697,ALS2CL,-0.16459527446246103,0.628309966341592,0.9999543342423776,9,8
GSE53697,NCR3,-0.07410851484922663,0.28285225166846534,0.9999543342423776,9,8
GSE53697,LY6G6F,0.04602908039502876,0.46271275646884125,0.9999543342423776,9,8
GSE53697,HSPA12A,0.1346012796949001,0.6572264046092462,0.9999543342423776,9,8
GSE53697,SGMS1,0.09288105636655786,0.4194199317862266,0.9999543342423776,9,8
GSE53697,NALCN,0.013056952412362932,0.9103274545271458,0.9999543342423776,9,8
GSE53697,TMIE,0.05780338231616877,0.819282760182646,0.9999543342423776,9,8
GSE53697,IL4I1,-0.07646723515033749,0.5119799722884215,0.9999543342423776,9,8
GSE53697,TAS2R50,0.21631947458718193,0.3499433553834065,0.9999543342423776,9,8
GSE53697,TAS2R49,0.14715741368412383,0.43162839515541396,0.9999543342423776,9,8
GSE53697,TAS2R48,0.3144303703988398,0.19202512159502602,0.9999543342423776,9,8
GSE53697,TAS2R47,0.2505201691731749,0.2833644539735138,0.9999543342423776,9,8
GSE53697,TAS2R46,0.25075492811403755,0.11928079424723861,0.9999543342423776,9,8
GSE53697,C1orf192,0.03282520033262504,0.8855224994154629,0.9999543342423776,9,8
GSE53697,TAS2R44,0.33276488814956284,0.051246188493079776,0.9999543342423776,9,8
GSE53697,TAS2R40,0.22241584955372828,0.47117016729266303,0.9999543342423776,9,8
GSE53697,TAS2R39,0.3961219231603319,0.1268488434205171,0.9999543342423776,9,8
GSE53697,FAM44A,-0.1634775328415108,0.43386952209076335,0.9999543342423776,9,8
GSE53697,ASPM,0.2259152922684371,0.1514531813388473,0.9999543342423776,9,8
GSE53697,WFDC9,-0.027385438435205675,0.4775064758824481,0.9999543342423776,9,8
GSE53697,WFDC11,-0.03585289081187212,0.430300779403359,0.9999543342423776,9,8
GSE53697,TAS2R43,0.3983286382397824,0.25921414081226274,0.9999543342423776,9,8
GSE53697,TMEM196,0.08058050317343746,0.7978720529347897,0.9999543342423776,9,8
GSE53697,C9orf43,-0.07166797067513153,0.8087334750837046,0.9999543342423776,9,8
GSE53697,GCET2,0.10808446836432911,0.4054470186132223,0.9999543342423776,9,8
GSE53697,NUDT14,-0.21794673251664687,0.27590903654273213,0.9999543342423776,9,8
GSE53697,PTF1A,0.045267966205377874,0.6252829010069054,0.9999543342423776,9,8
GSE53697,MGC33894,0.0546551303787326,0.8356625414907771,0.9999543342423776,9,8
GSE53697,CCDC110,-0.02948237259881159,0.848448378676541,0.9999543342423776,9,8
GSE53697,C11orf35,-0.03215312143127935,0.908393890561822,0.9999543342423776,9,8
GSE53697,GK5,0.10484156588595628,0.37106335691237213,0.9999543342423776,9,8
GSE53697,EML3,0.19997446064710456,0.35969857347075673,0.9999543342423776,9,8
GSE53697,SCML4,0.007003503785221743,0.9462185381100121,0.9999543342423776,9,8
GSE53697,ST6GALNAC3,0.17149105194304592,0.4498522308390718,0.9999543342423776,9,8
GSE53697,MFSD8,0.20295592144401464,0.5218610603036098,0.9999543342423776,9,8
GSE53697,TMEM151A,0.04833343706357862,0.628455432337018,0.9999543342423776,9,8
GSE53697,TCERG1L,-0.25898288627447297,0.3140301906897203,0.9999543342423776,9,8
GSE53697,LYSMD2,-0.04414658822306716,0.8511182597028568,0.9999543342423776,9,8
GSE53697,CXorf23,-0.13866843695028397,0.4626447539630235,0.9999543342423776,9,8
GSE53697,C15orf55,0.08324866046370055,0.44227716727069777,0.9999543342423776,9,8
GSE53697,MAMDC2,0.16390096605403937,0.27128745586145997,0.9999543342423776,9,8
GSE53697,GLIPR1L1,0.08911844091715038,0.6297640046855161,0.9999543342423776,9,8
GSE53697,ARHGAP30,0.12959888338190995,0.6661073591781776,0.9999543342423776,9,8
GSE53697,ZNF683,0.025355450345008648,0.47656948987603476,0.9999543342423776,9,8
GSE53697,PLCXD2,0.3068524142401077,0.41850250119479626,0.9999543342423776,9,8
GSE53697,TMEM146,-0.00459329262584654,0.9629507630554639,0.9999543342423776,9,8
GSE53697,C1orf101,0.36003768302915473,0.06993079662440639,0.9999543342423776,9,8
GSE53697,FRMD3,0.0665836216097686,0.43450844757791396,0.9999543342423776,9,8
GSE53697,RNF214,0.06268337579496741,0.5811654751544001,0.9999543342423776,9,8
GSE53697,SERINC5,0.3700843554793769,0.0690543765484555,0.9999543342423776,9,8
GSE53697,C17orf66,0.07423530167826242,0.817371573166716,0.9999543342423776,9,8
GSE53697,KANK3,-0.2042561457484724,0.4045451523402057,0.9999543342423776,9,8
GSE53697,NPB,0.15818799014512075,0.3028506949872645,0.9999543342423776,9,8
GSE53697,LOC256880,0.033487258920057106,0.782040406049606,0.9999543342423776,9,8
GSE53697,C10orf67,-0.025241901501604103,0.8655171396135848,0.9999543342423776,9,8
GSE53697,MAP7D2,0.039140254236359695,0.9124882421485494,0.9999543342423776,9,8
GSE53697,SUNC1,0.1047615666522162,0.4481905463781287,0.9999543342423776,9,8
GSE53697,HTRA4,-0.13653718398214473,0.18849235848536403,0.9999543342423776,9,8
GSE53697,LRRC37A3,-0.09358668961321825,0.8084615069867713,0.9999543342423776,9,8
GSE53697,ATP9B,-0.027893580905684168,0.8051630440684385,0.9999543342423776,9,8
GSE53697,LINGO3,-0.2872724580385151,0.1746370687384753,0.9999543342423776,9,8
GSE53697,hCG_2004593,-0.055966223500025114,0.5531453073547397,0.9999543342423776,9,8
GSE53697,CHCHD9,0.1627152720631626,0.5814634143088435,0.9999543342423776,9,8
GSE53697,TTMA,-0.18121812522479308,0.12311519754268926,0.9999543342423776,9,8
GSE53697,ARRDC5,0.383323965418587,0.3044325897630454,0.9999543342423776,9,8
GSE53697,hCG_22804,0.32769384187163997,0.253031710125683,0.9999543342423776,9,8
GSE53697,hCG_1642624,-0.024250030713965615,0.7783560207158924,0.9999543342423776,9,8
GSE53697,SEBOX,-0.08390895686377381,0.4229639046989493,0.9999543342423776,9,8
GSE53697,TR2IT1,0.3470490415278693,0.07730412422607058,0.9999543342423776,9,8
GSE53697,TMEM14E,0.19068600807399338,0.47137469886636296,0.9999543342423776,9,8
GSE53697,PABPC1L2B,0.1715820809253208,0.4466016713097347,0.9999543342423776,9,8
GSE53697,C16orf90,0.030980688578317206,0.7446665266799557,0.9999543342423776,9,8
GSE53697,hCG_18385,0.029268975862114743,0.9058402659047474,0.9999543342423776,9,8
GSE53697,RP11-756A22.3,-0.03470065742488959,0.828407724760697,0.9999543342423776,9,8
GSE53697,CCNI2,0.14908309345129922,0.44833939864675776,0.9999543342423776,9,8
GSE53697,SPINK8,-0.0865073924549341,0.4828645961000225,0.9999543342423776,9,8
GSE53697,FABP9,0.35396108104614954,0.3740324721780579,0.9999543342423776,9,8
GSE53697,LOC646486,0.11005479354723319,0.3628273689871071,0.9999543342423776,9,8
GSE53697,LOC646498,-0.05719749116736694,0.31859840092831504,0.9999543342423776,9,8
GSE53697,LOC646627,-0.14511697558491699,0.25549857828155903,0.9999543342423776,9,8
GSE53697,TMEM90A,0.17779073074191265,0.28533474009661924,0.9999543342423776,9,8
GSE53697,hCG_38941,0.10751438690879345,0.5384449448179068,0.9999543342423776,9,8
GSE53697,UNQ338,-0.15348698746272244,0.28670414595679194,0.9999543342423776,9,8
GSE53697,PA2G4P4,-0.06807725949395493,0.4021108055360042,0.9999543342423776,9,8
GSE53697,hCG_16001,-0.009698638987329589,0.9428597614585359,0.9999543342423776,9,8
GSE53697,LOC647121,-0.013757200070775077,0.9345670576512501,0.9999543342423776,9,8
GSE53697,LOC647174,0.05573970963219721,0.6878163196357311,0.9999543342423776,9,8
GSE53697,FLJ35776,0.08326187774238347,0.7180417825616578,0.9999543342423776,9,8
GSE53697,HLA-A29.1,0.005321787651646481,0.9890965457849071,0.9999543342423776,9,8
GSE53697,LOC649946,0.17709548647245543,0.39152512644365367,0.9999543342423776,9,8
GSE53697,C3orf71,0.1136149337830279,0.27109359318782295,0.9999543342423776,9,8
GSE53697,CLRN2,0.06338961173324985,0.07796700301032179,0.9999543342423776,9,8
GSE53697,CXorf30,0.4510477360630538,0.059216814596672114,0.9999543342423776,9,8
GSE53697,RASSF10,-0.04467896258527676,0.6204910562750547,0.9999543342423776,9,8
GSE53697,SPINK9,0.35148820383511636,0.09283619570998537,0.9999543342423776,9,8
GSE53697,ZNF862,-0.015276065033007491,0.9374699385617624,0.9999543342423776,9,8
GSE53697,AMAC1L3,-0.03638323144391131,0.8561614880570882,0.9999543342423776,9,8
GSE53697,LCAP,0.15998501906201812,0.26644569310030003,0.9999543342423776,9,8
GSE53697,LOC643751,0.10378827963699244,0.5237320385656121,0.9999543342423776,9,8
GSE53697,hCG_1757335,0.06652947954924482,0.6199543281588733,0.9999543342423776,9,8
GSE53697,GAGE10,0.014202829990956928,0.9140605568681273,0.9999543342423776,9,8
GSE53697,PGA3,-0.028106704232623833,0.6678508380675741,0.9999543342423776,9,8
GSE53697,LOC643837,0.2503936422060917,0.10633101505679647,0.9999543342423776,9,8
GSE53697,PGA4,-0.08363011190828151,0.06815042287353476,0.9999543342423776,9,8
GSE53697,FLJ45032,-0.016692941467911115,0.905330444357445,0.9999543342423776,9,8
GSE53697,CBLN3,0.2506398649514514,0.2849887533687852,0.9999543342423776,9,8
GSE53697,hCG_1790474,-0.02516417114905911,0.9002727386990621,0.9999543342423776,9,8
GSE53697,LOC643923,-0.00644210109915444,0.9593521228107682,0.9999543342423776,9,8
GSE53697,CBWD6,-0.08227630746492398,0.714385716564652,0.9999543342423776,9,8
GSE53697,GLYCAM1,-0.011545431130669838,0.6674184495783939,0.9999543342423776,9,8
GSE53697,LOC644096,-0.05070663153085908,0.6952626425977637,0.9999543342423776,9,8
GSE53697,hCG_2033311,0.0003535687024642242,0.9967043722571238,0.9999543342423776,9,8
GSE53697,hCG_18290,0.12489851379119354,0.49404944777385673,0.9999543342423776,9,8
GSE53697,MEIG1,-0.031818649384393216,0.75064058880484,0.9999543342423776,9,8
GSE53697,FLJ33630,0.07184965784330899,0.5798825596199292,0.9999543342423776,9,8
GSE53697,EEF1B4,0.09895411118346598,0.5406044229889468,0.9999543342423776,9,8
GSE53697,FAM83G,-0.06013521261177557,0.6038369355363584,0.9999543342423776,9,8
GSE53697,LOC650137,-0.02187330710137532,0.6423067732847794,0.9999543342423776,9,8
GSE53697,C15orf56,0.0661686316173773,0.6264198655601411,0.9999543342423776,9,8
GSE53697,RP6-206I17.5,0.004702477787056625,0.95097708559244,0.9999543342423776,9,8
GSE53697,NKX2-4,-0.02406975338536932,0.7472232526906752,0.9999543342423776,9,8
GSE53697,LOC644186,0.01727994136314999,0.6953073100741485,0.9999543342423776,9,8
GSE53697,DRGX,0.17264578465787717,0.31422586751394255,0.9999543342423776,9,8
GSE53697,WIPF3,0.13758427810976182,0.5144755346169794,0.9999543342423776,9,8
GSE53697,hCG_1776018,0.9418926627203479,0.0025471281837141607,0.9999543342423776,9,8
GSE53697,WASF4,0.0780040588708677,0.7923315357848867,0.9999543342423776,9,8
GSE53697,ABCA17P,0.29773560474522265,0.09523513187463259,0.9999543342423776,9,8
GSE53697,PP8961,-0.013780081705134728,0.8236253403725788,0.9999543342423776,9,8
GSE53697,RGPD7,0.11631581260459178,0.42668030690572056,0.9999543342423776,9,8
GSE53697,LGALS9C,-0.00916678397675423,0.8766369760234959,0.9999543342423776,9,8
GSE53697,LRTM2,-0.0025822540816715644,0.9922981363332624,0.9999543342423776,9,8
GSE53697,FER1L6,-0.06600958861363715,0.8883806994899595,0.9999543342423776,9,8
GSE53697,BOLA2B,0.5118101373817558,0.07018233181198588,0.9999543342423776,9,8
GSE53697,IQCJ,-0.1354654627627454,0.5670547247467854,0.9999543342423776,9,8
GSE53697,PCP4L1,-0.05137371769498733,0.9079054074463355,0.9999543342423776,9,8
GSE53697,NCF1C,0.24380352425442597,0.43634176872434316,0.9999543342423776,9,8
GSE53697,HSP90AB4P,-0.11473230740225837,0.7380779200751891,0.9999543342423776,9,8
GSE53697,ZNF826,-0.05884103792772333,0.7986960679782675,0.9999543342423776,9,8
GSE53697,SCARNA3,-0.10780999925320289,0.47979721287803867,0.9999543342423776,9,8
GSE53697,SCARNA20,0.010332099344915247,0.8448668177753274,0.9999543342423776,9,8
GSE53697,SCARNA21,0.05055349673012577,0.8986089098634027,0.9999543342423776,9,8
GSE53697,SCARNA18,-0.07946097692215004,0.28611089222188496,0.9999543342423776,9,8
GSE53697,SCARNA2,-0.10072387356460588,0.5689283001575518,0.9999543342423776,9,8
GSE53697,SCARNA7,0.05521461613245027,0.6502041140471546,0.9999543342423776,9,8
GSE53697,SCARNA17,-0.11952399737599517,0.6234690696863079,0.9999543342423776,9,8
GSE53697,SCARNA22,0.022025950119426874,0.8880211340130747,0.9999543342423776,9,8
GSE53697,SNORA7B,-0.30902036928473375,0.1890185676572268,0.9999543342423776,9,8
GSE53697,SNORA5C,-0.2216272914331252,0.39624784623163756,0.9999543342423776,9,8
GSE53697,SNORA2B,-0.03820303041375772,0.5928295226578884,0.9999543342423776,9,8
GSE53697,SNORA2A,0.006201354502515244,0.9317932781347489,0.9999543342423776,9,8
GSE53697,SCARNA16,-0.3818126865207594,0.26939796625519297,0.9999543342423776,9,8
GSE53697,SCARNA11,-0.02921764199988583,0.5558256741437813,0.9999543342423776,9,8
GSE53697,TBC1D3G,0.19152208278550803,0.08357323293201463,0.9999543342423776,9,8
GSE53697,SCARNA15,0.16073715182053738,0.11117732808679424,0.9999543342423776,9,8
GSE53697,SCARNA8,0.04039908035398854,0.5091350830911386,0.9999543342423776,9,8
GSE53697,SCARNA5,0.033012987153112405,0.9268380270613426,0.9999543342423776,9,8
GSE53697,SCARNA1,0.006114783334600582,0.9597165937464844,0.9999543342423776,9,8
GSE53697,SCARNA23,0.07316865410622256,0.2424617485083688,0.9999543342423776,9,8
GSE53697,SCARNA6,-0.12373967336866798,0.6411033517946638,0.9999543342423776,9,8
GSE53697,SCARNA4,0.04048336797478291,0.6347832263308266,0.9999543342423776,9,8
GSE53697,SCARNA12,-0.1764620517247968,0.33875354703299054,0.9999543342423776,9,8
GSE53697,KIAA0754,-0.030807324593519425,0.9130675943141096,0.9999543342423776,9,8
GSE53697,SNORA13,0.022356467034355898,0.8608402778607694,0.9999543342423776,9,8
GSE53697,SNORA5A,0.04201880122277024,0.8660429372057374,0.9999543342423776,9,8
GSE53697,SNORA48,-0.17246476675126177,0.8133182263959495,0.9999543342423776,9,8
GSE53697,LOC652968,-0.0757188922644092,0.6879758424077914,0.9999543342423776,9,8
GSE53697,ZBTB8,0.06624267284240482,0.5747674881139291,0.9999543342423776,9,8
GSE53697,PTPN20A,-0.05055459971588072,0.822268884645631,0.9999543342423776,9,8
GSE53697,FLJ30851,-0.037117807481571674,0.8701951383520092,0.9999543342423776,9,8
GSE53697,ANXA8,-0.026063028516563273,0.561630091309467,0.9999543342423776,9,8
GSE53697,hCG_1995786,0.001620676885003891,0.988610290893156,0.9999543342423776,9,8
GSE53697,ABCC6P1,0.12491326732638242,0.3411901633264699,0.9999543342423776,9,8
