study_id,transcript_id,log2fc,pvalue,padj,n_ad,n_control,ensembl_id
GSE159699,LINC00967,-0.1989407775959909,0.074380555464587,0.2994059271658641,12,10,
GSE159699,ARHGAP5,0.3959994052542051,0.0744864358204181,0.2997281480229969,12,10,
GSE159699,HIST1H3C,0.3594673066525427,0.0744829023544854,0.2997281480229969,12,10,
GSE159699,RIBC2,0.3827103302659984,0.074544101965609,0.2998562021518327,12,10,
GSE159699,ZNF425,-0.1886432708681447,0.0745343228971304,0.2998562021518327,12,10,
GSE159699,GABRE,0.4116494409695241,0.0745867498810228,0.299923060916317,12,10,
GSE159699,SPINT2,-0.4094682660773294,0.0745896425257684,0.299923060916317,12,10,
GSE159699,EFCAB14,0.2908279828048226,0.0745994961479351,0.299923060916317,12,10,
GSE159699,MYO1C,0.3176872779848763,0.0746481993852243,0.2999766829965012,12,10,
GSE159699,RAD51-AS1,0.3100028957693168,0.0746267172722628,0.2999766829965012,12,10,
GSE159699,WBP1L,0.1622599535793059,0.0746516135613546,0.2999766829965012,12,10,
GSE159699,SLC29A1,-0.314665335433328,0.0746711749506153,0.3000033389722956,12,10,
GSE159699,TPBG,-0.6255038243248352,0.0746994925541808,0.3000651591158597,12,10,
GSE159699,LCLAT1,-0.2789703970228476,0.0747234105681676,0.3001054636306722,12,10,
GSE159699,SPC24,-0.2914427971900541,0.0747483228382868,0.3001054636306722,12,10,
GSE159699,LOC105371925,0.2710391833143458,0.0747477767029343,0.3001054636306722,12,10,
GSE159699,ST3GAL6,0.2794285667177503,0.0748278792933432,0.3001754155673271,12,10,
GSE159699,KIAA1324,-0.2967633419823707,0.0748562321169543,0.3001754155673271,12,10,
GSE159699,PPM1L,-0.3267832916660049,0.0747905715933008,0.3001754155673271,12,10,
GSE159699,SERTAD2,0.1864390007254019,0.0748192363647384,0.3001754155673271,12,10,
GSE159699,POP4,0.1467736181851413,0.0748570382997528,0.3001754155673271,12,10,
GSE159699,LY6H,-0.4150550978586853,0.0748490698499659,0.3001754155673271,12,10,
GSE159699,NPY2R,-0.4839796537064755,0.0749209690151667,0.3001754155673271,12,10,
GSE159699,HARS2,-0.1434975723982976,0.0749203138019946,0.3001754155673271,12,10,
GSE159699,SNORA41,0.1463005534161657,0.0748951114545477,0.3001754155673271,12,10,
GSE159699,FMN1,-0.4006342785006609,0.0748045276944482,0.3001754155673271,12,10,
GSE159699,TRAPPC2,0.1881625929460604,0.0749067635202854,0.3001754155673271,12,10,
GSE159699,PIEZO2,1.0676213205608809,0.0748889929163256,0.3001754155673271,12,10,
GSE159699,SNU13,-0.2683564459415022,0.0749677744633872,0.3003110951488631,12,10,
GSE159699,LTBP3,0.2751467702961108,0.0749830368216788,0.3003203922133032,12,10,
GSE159699,PDIA5,0.2982407725113334,0.0750002980315708,0.3003376904435951,12,10,
GSE159699,HPR,0.5098766030039501,0.0750447080582832,0.3004636810214839,12,10,
GSE159699,KLF8,-0.2384142762848218,0.0750799364723386,0.3005528731718286,12,10,
GSE159699,DESI2,0.2404989634361447,0.075115107537657,0.3006418050222265,12,10,
GSE159699,TGS1,0.1561462844637118,0.0751492950411586,0.3007267702578249,12,10,
GSE159699,DNM2,0.2834304079662546,0.0752065882467159,0.3008004286200088,12,10,
GSE159699,NPSR1-AS1,-0.2291196892068769,0.0752029845874453,0.3008004286200088,12,10,
GSE159699,AGAP1-IT1,0.365203480999914,0.0751865620840169,0.3008004286200088,12,10,
GSE159699,METAP1,-0.2284062864131826,0.0752266084286496,0.3008286533164301,12,10,
GSE159699,PTPN9,-0.2714533054269266,0.0752543358393008,0.3008876839226077,12,10,
GSE159699,APBB3,-0.2064336429866395,0.0753298480378098,0.3009142473551322,12,10,
GSE159699,TRAIP,-0.3021886563470317,0.0752740524635022,0.3009142473551322,12,10,
GSE159699,DCAF4,-0.2257446207696172,0.0753077894216853,0.3009142473551322,12,10,
GSE159699,ZNF674,0.2113136402939068,0.0753261716945213,0.3009142473551322,12,10,
GSE159699,LOC392232,-0.3409045754910074,0.0753387820879651,0.3009142473551322,12,10,
GSE159699,LRSAM1,-0.1882391977652666,0.0753184639356655,0.3009142473551322,12,10,
GSE159699,CRYGD,0.1150754436592883,0.0753775646217567,0.3010173403222315,12,10,
GSE159699,C1QTNF4,-0.4412021495640292,0.0755813377007754,0.301102606678037,12,10,
GSE159699,HYOU1,-0.2385596757438515,0.0755457370874268,0.301102606678037,12,10,
GSE159699,ATP1A1,-0.3902294463680995,0.075449707842043,0.301102606678037,12,10,
GSE159699,MBD6,0.2991797703845256,0.0755193064736925,0.301102606678037,12,10,
GSE159699,MIR6840,0.173791486328213,0.0755935441914265,0.301102606678037,12,10,
GSE159699,DSE,0.2052063504443086,0.0755116199923312,0.301102606678037,12,10,
GSE159699,TSSC1,-0.1752758925375239,0.0754186258725083,0.301102606678037,12,10,
GSE159699,RIN2,0.3836944414582222,0.0755452419368382,0.301102606678037,12,10,
GSE159699,LINC00487,-0.1163574773746064,0.0755148522657398,0.301102606678037,12,10,
GSE159699,PMS2P4,-0.1769530462686392,0.0755342000695769,0.301102606678037,12,10,
GSE159699,PRH2,0.3221252586485419,0.0755646808863576,0.301102606678037,12,10,
GSE159699,KCTD18,0.2229658322059182,0.0755406553490877,0.301102606678037,12,10,
GSE159699,LOC100505921,0.1597719173645166,0.0755463920074274,0.301102606678037,12,10,
GSE159699,ATP13A1,0.1870668485313888,0.075521999398504,0.301102606678037,12,10,
GSE159699,MLK7-AS1,0.1853024023124262,0.0755789433227425,0.301102606678037,12,10,
GSE159699,TFCP2,-0.1811713322812709,0.0756154984408845,0.3011383656803101,12,10,
GSE159699,BOLL,-0.2391738735591932,0.0756433278225297,0.3011975060826397,12,10,
GSE159699,ECH1,-0.1674858324127148,0.0757172592721649,0.3014401644655791,12,10,
GSE159699,CHST10,-0.3122062161958956,0.0757568514254008,0.3015460538898546,12,10,
GSE159699,KIAA0319L,-0.1298253233915725,0.075811346352168,0.3017112165063302,12,10,
GSE159699,LINC01141,0.3334389744416883,0.0758672266972598,0.3018300810451933,12,10,
GSE159699,ZDHHC2,0.2846064923370539,0.075859309785568,0.3018300810451933,12,10,
GSE159699,MFSD8,-0.3017397027580011,0.0759383604527269,0.3019045886033045,12,10,
GSE159699,BYSL,-0.1749940276415946,0.0759309748633051,0.3019045886033045,12,10,
GSE159699,TSPOAP1-AS1,-0.2791084853909547,0.0759685155750305,0.3019045886033045,12,10,
GSE159699,VEGFC,-0.3559485521084689,0.0759610873644648,0.3019045886033045,12,10,
GSE159699,SEC13,-0.1239214306106593,0.0759813291669477,0.3019045886033045,12,10,
GSE159699,HIPK2,0.7130710221960896,0.0759989689613452,0.3019045886033045,12,10,
GSE159699,LINC01511,-0.4596741471591099,0.075908274905545,0.3019045886033045,12,10,
GSE159699,ATL3,0.2775151458352303,0.076003042601935,0.3019045886033045,12,10,
GSE159699,ZNF512,-0.1632067544128208,0.0759679608063549,0.3019045886033045,12,10,
GSE159699,TWIST2,-0.21305237532731,0.0760287695695779,0.301955096120422,12,10,
GSE159699,SGCB,0.2990521757086304,0.0761776210707861,0.3023541593140734,12,10,
GSE159699,TRPM8,-0.1023580888076974,0.0762659782298028,0.3023541593140734,12,10,
GSE159699,DAP,-0.1805950313831852,0.0762429538881163,0.3023541593140734,12,10,
GSE159699,KIRREL2,-0.370105360024864,0.0761608641663692,0.3023541593140734,12,10,
GSE159699,MXD1,0.2715047076869581,0.0762379996817422,0.3023541593140734,12,10,
GSE159699,ZNF444,0.2566487931880354,0.0762168835943585,0.3023541593140734,12,10,
GSE159699,TP53TG5,0.2282858839324852,0.076264589535404,0.3023541593140734,12,10,
GSE159699,C1orf194,-0.2138038762182148,0.0762347584027835,0.3023541593140734,12,10,
GSE159699,TLK1,-0.1957593120760501,0.0761668243719254,0.3023541593140734,12,10,
GSE159699,LOC145783,0.2617858381932105,0.0761930013333569,0.3023541593140734,12,10,
GSE159699,NPHP3,0.2972345497676287,0.0762725695348007,0.3023541593140734,12,10,
GSE159699,C15orf59-AS1,-0.1278389094581266,0.0762992815947507,0.3023961038959282,12,10,
GSE159699,HINT1,-0.2851933959119366,0.0763092124629214,0.3023961038959282,12,10,
GSE159699,CYTL1,0.3402218904065515,0.0763563391128457,0.3024594067464232,12,10,
GSE159699,SMCO4,0.2480831482636103,0.0763642878620741,0.3024594067464232,12,10,
GSE159699,PTH1R,0.4432800572195292,0.0763564160145122,0.3024594067464232,12,10,
GSE159699,HIST1H2BD,0.3749210147438448,0.0763951648857315,0.3024984462663059,12,10,
GSE159699,CDH12,-0.5929431184244738,0.0764002151842979,0.3024984462663059,12,10,
GSE159699,PEG3,-0.3629014096280336,0.0764285735847602,0.30255910586966,12,10,
GSE159699,LOC100505795,0.2904519083066397,0.0764585352271949,0.3025744830290391,12,10,
GSE159699,FREM2,-0.5333938310087154,0.0764467773580208,0.3025744830290391,12,10,
GSE159699,KDM3A,0.1989323516618464,0.0764828634948716,0.3026191526448408,12,10,
GSE159699,DLX2-AS1,-0.0630453550897877,0.0764960191410742,0.3026196079419996,12,10,
GSE159699,GSN,0.3845968940832929,0.0765499994090878,0.3027706693851044,12,10,
GSE159699,FOXN2,0.5027205574498135,0.0765602985414027,0.3027706693851044,12,10,
GSE159699,APOL4,-0.7092196192750502,0.0766004860795523,0.3028366393189707,12,10,
GSE159699,DSCAML1,0.2847699471111982,0.0766030799277065,0.3028366393189707,12,10,
GSE159699,CHEK2,0.2565632756746103,0.0766300977944894,0.3028918496710818,12,10,
GSE159699,CAND2,-0.1830005912797361,0.0766718246206682,0.3030051706653996,12,10,
GSE159699,ZNF473,0.2605092728034117,0.0767501197401874,0.3030565388277677,12,10,
GSE159699,RBBP6,0.1579854101298261,0.0767208401152637,0.3030565388277677,12,10,
GSE159699,MMP28,-0.5102892369736818,0.0767217772243611,0.3030565388277677,12,10,
GSE159699,DCAF8,-0.2099803810604728,0.076738916673318,0.3030565388277677,12,10,
GSE159699,RIDA,-0.4227493230552572,0.0767437051056936,0.3030565388277677,12,10,
GSE159699,FAM83H-AS1,-0.3054192457464715,0.0767688405931173,0.3030788898951823,12,10,
GSE159699,VARS,-0.2141712914212181,0.0768348367415445,0.303269015103763,12,10,
GSE159699,LAMP2,0.631971040620539,0.0768431357756669,0.303269015103763,12,10,
GSE159699,TPCN2,0.3955973891542337,0.0768631408646866,0.3032963861428188,12,10,
GSE159699,MRAS,0.4751905485144387,0.0768860928119794,0.3033353739875543,12,10,
GSE159699,SLC12A8,-0.5421639925217372,0.076933839268184,0.3033841523552804,12,10,
GSE159699,C2CD4B,-0.5473388162229212,0.0769312358755525,0.3033841523552804,12,10,
GSE159699,LOC440028,0.2523443435491901,0.0769743209924381,0.3033841523552804,12,10,
GSE159699,MMP25,0.4985315308595739,0.0769842147265736,0.3033841523552804,12,10,
GSE159699,PAFAH1B1,-0.2269573413567158,0.0769899712669243,0.3033841523552804,12,10,
GSE159699,SNORD15A,0.5322592048259809,0.0769831072503988,0.3033841523552804,12,10,
GSE159699,RTN3,-0.4548167796533899,0.0769704941830991,0.3033841523552804,12,10,
GSE159699,RSAD2,-0.512044824945113,0.0770034485418395,0.3033857431004972,12,10,
GSE159699,CEP170B,-0.4093306772880645,0.0770545881957349,0.3035137096532769,12,10,
GSE159699,LINC00326,-0.3516696311013805,0.0770620864120101,0.3035137096532769,12,10,
GSE159699,VCAM1,-0.6728121388617105,0.0771259559118104,0.3036106756385875,12,10,
GSE159699,DNAJB12,0.1345100818118245,0.0771110523275919,0.3036106756385875,12,10,
GSE159699,LINC01151,0.0863073038580782,0.0771255328792212,0.3036106756385875,12,10,
GSE159699,QRICH1,-0.1347959677102341,0.0771941762064554,0.3038276887800213,12,10,
GSE159699,GSPT2,-0.2665370692829838,0.0772156388468863,0.303860626603501,12,10,
GSE159699,C2orf50,-0.3424296027711444,0.0772699486636506,0.3039712542276108,12,10,
GSE159699,NFE2,0.3740140472973191,0.0772674338020862,0.3039712542276108,12,10,
GSE159699,PPP1R1A,0.329481641672662,0.0772992426449249,0.3040349533590047,12,10,
GSE159699,CTD-2201I18.1,0.3132383997391623,0.0773141765261247,0.3040421590349518,12,10,
GSE159699,MIR6842,-0.0758870650243773,0.077424855382409,0.3044258207394416,12,10,
GSE159699,PTTG3P,0.2603681975047528,0.0774565897472325,0.3044990041799558,12,10,
GSE159699,ABHD10,-0.2612774377898974,0.0774924635342249,0.3045884330581341,12,10,
GSE159699,TMEM132D,-0.3294841676832618,0.077536077784163,0.3046566578156601,12,10,
GSE159699,DIO3OS,0.2235991147989325,0.0775238894684764,0.3046566578156601,12,10,
GSE159699,HNRNPF,0.2453759345884121,0.0775775956933761,0.3047681878551697,12,10,
GSE159699,SSH3,0.3280353239714424,0.0776653547416381,0.3049580748112444,12,10,
GSE159699,RAB40A,-0.2831604901551432,0.077653493875749,0.3049580748112444,12,10,
GSE159699,CXCR2P1,0.201485640199375,0.0776491187108867,0.3049580748112444,12,10,
GSE159699,TRH,-0.2890189090877162,0.0777461975309108,0.3050205011822749,12,10,
GSE159699,PRR25,0.2518942227910572,0.0777245835628721,0.3050205011822749,12,10,
GSE159699,GNA15,-0.3924073569541271,0.0777387605471867,0.3050205011822749,12,10,
GSE159699,RNF26,-0.1587728787885769,0.0777097386379352,0.3050205011822749,12,10,
GSE159699,PCDH19,-0.5959199553670285,0.0777469733902075,0.3050205011822749,12,10,
GSE159699,FGFBP3,-0.2835520885809202,0.0780503958508923,0.3059152173309307,12,10,
GSE159699,LINC00320,0.7728524270478392,0.0780334518676331,0.3059152173309307,12,10,
GSE159699,GCK,0.3133398611377633,0.0780467943295168,0.3059152173309307,12,10,
GSE159699,RNF216-IT1,0.3234699781776329,0.0780353343227009,0.3059152173309307,12,10,
GSE159699,LOC101928008,-0.1944653453310829,0.0780673066031962,0.3059152173309307,12,10,
GSE159699,RALGAPA1P1,0.1287089540942082,0.0780662040519944,0.3059152173309307,12,10,
GSE159699,SLC39A9,-0.1935976218904116,0.0780610254006507,0.3059152173309307,12,10,
GSE159699,MON1A,0.2100670657790324,0.0781253638904231,0.3059674592122189,12,10,
GSE159699,LINC01268,-0.2432278975399153,0.0781165955839135,0.3059674592122189,12,10,
GSE159699,SNAPC5,-0.1517627751556571,0.0781465625592873,0.3059674592122189,12,10,
GSE159699,ATP9A,-0.2628363721562987,0.078135024055162,0.3059674592122189,12,10,
GSE159699,MYBL1,0.361739349232371,0.0781221584387971,0.3059674592122189,12,10,
GSE159699,GLRB,-0.4592501167188185,0.078198694427303,0.3060691718366092,12,10,
GSE159699,ZACN,0.3242134046301362,0.0781989192372341,0.3060691718366092,12,10,
GSE159699,TARSL2,0.2515547872050065,0.0782699640565513,0.3061923105017414,12,10,
GSE159699,IL22RA1,0.2369067354174265,0.0782654478331161,0.3061923105017414,12,10,
GSE159699,MFAP4,0.4228205426040032,0.078247307477755,0.3061923105017414,12,10,
GSE159699,EHMT1-IT1,0.3176326698946097,0.0783093001390013,0.3061975821828435,12,10,
GSE159699,MAP2K4P1,-0.2541437386261767,0.0783108958999903,0.3061975821828435,12,10,
GSE159699,PTPRG,-0.2188365396167952,0.0782936852286388,0.3061975821828435,12,10,
GSE159699,ZNF776,0.2218865592729244,0.0783337575824989,0.3062353737296951,12,10,
GSE159699,MS4A10,-0.1471996201303559,0.0783517250078228,0.3062540223229809,12,10,
GSE159699,RTN4RL1,-0.5843294691044942,0.0783774895404008,0.3063031361189866,12,10,
GSE159699,PSMD4,-0.1608858786732723,0.0784571266872714,0.3065111248998013,12,10,
GSE159699,NRN1L,0.2346794698432331,0.0784479865826604,0.3065111248998013,12,10,
GSE159699,MIR6846,0.0682487769709012,0.0785421394074577,0.3067915985674911,12,10,
GSE159699,CHKA,0.2111630944997653,0.0786069428548447,0.3068897570473634,12,10,
GSE159699,TTC27,0.2712656462200433,0.0785885864071215,0.3068897570473634,12,10,
GSE159699,SPTY2D1-AS1,0.2157627240885926,0.0785955465148176,0.3068897570473634,12,10,
GSE159699,AHCTF1,0.1258081292031692,0.0786274946047959,0.3069183582504446,12,10,
GSE159699,LINC00467,-0.2963047039358221,0.0786443084713628,0.3069323616526145,12,10,
GSE159699,MIR4479,0.2205671856167988,0.0787071939622829,0.3070288821331212,12,10,
GSE159699,CAGE1,-0.1063281081246482,0.0786923121772249,0.3070288821331212,12,10,
GSE159699,CCPG1,0.2539933647791725,0.0787087313543884,0.3070288821331212,12,10,
GSE159699,KPNA2,-0.3567290032009267,0.0787250214603615,0.3070408147914536,12,10,
GSE159699,SYDE1,0.3916038337409007,0.0789165355979079,0.3072197827688394,12,10,
GSE159699,LOC650226,0.4490446117394669,0.0788405869711467,0.3072197827688394,12,10,
GSE159699,B3GNT8,0.3793380438390372,0.0788396679382025,0.3072197827688394,12,10,
GSE159699,CNIH3,-0.3994217961907491,0.0788972701564519,0.3072197827688394,12,10,
GSE159699,FRYL,0.468941034303092,0.07886766088037,0.3072197827688394,12,10,
GSE159699,SNORD114-3,-0.2375704637413221,0.0788581763163895,0.3072197827688394,12,10,
GSE159699,FUK,0.2739179803574663,0.0788058852519283,0.3072197827688394,12,10,
GSE159699,ARHGAP9,0.3616674612145645,0.0788892764397381,0.3072197827688394,12,10,
GSE159699,TRIM25,0.2252878181201749,0.0789094078870715,0.3072197827688394,12,10,
GSE159699,SLCO5A1,-0.3046228399531381,0.0788901052079152,0.3072197827688394,12,10,
GSE159699,CTSG,-0.3293581965075404,0.0788909743161842,0.3072197827688394,12,10,
GSE159699,C11orf1,-0.2119975932308628,0.0789418454083831,0.3072667669484969,12,10,
GSE159699,LOC101927272,0.157609990052078,0.0790158692086083,0.3074002113755182,12,10,
GSE159699,TWIST1,-0.3917302744294066,0.0789905789086204,0.3074002113755182,12,10,
GSE159699,NTRK2,-0.3425217112301535,0.0790069376281827,0.3074002113755182,12,10,
GSE159699,OSBPL10,-0.2839714938464617,0.0790383683333472,0.3074068298207562,12,10,
GSE159699,PRDM4,0.1517903058480465,0.0790440641877295,0.3074068298207562,12,10,
GSE159699,HIF1AN,0.1307826268651855,0.0790901611089504,0.3075345641243805,12,10,
GSE159699,VIPR1,-0.4090888257874532,0.0791592233800925,0.3076601815112519,12,10,
GSE159699,SNORA18,0.2364571855893193,0.0791622401018566,0.3076601815112519,12,10,
GSE159699,AFDN-AS1,0.2645358610365869,0.0791363394686797,0.3076601815112519,12,10,
GSE159699,ZNF223,-0.2096224133561524,0.0792184569261656,0.3077646679152919,12,10,
GSE159699,TATDN3,-0.266340982589162,0.0792197261366152,0.3077646679152919,12,10,
GSE159699,MCM3AP,0.1487168422718392,0.0792289117523896,0.3077646679152919,12,10,
GSE159699,LINC01012,-0.2341840748951947,0.0793103165483131,0.3080293231498169,12,10,
GSE159699,KRBOX4,0.1595048957485025,0.0793338001866684,0.3080689704035858,12,10,
GSE159699,ASB7,0.1231140904699232,0.0795483239796884,0.3082330846172704,12,10,
GSE159699,VNN3,0.1664590201703931,0.0795004190792954,0.3082330846172704,12,10,
GSE159699,LOC102724919,0.2456165811137911,0.0794282492383003,0.3082330846172704,12,10,
GSE159699,MIR4311,0.1657875579187268,0.0795377138398281,0.3082330846172704,12,10,
GSE159699,MEMO1,0.1657911353347403,0.0795480022605908,0.3082330846172704,12,10,
GSE159699,DOCK3,-0.2196736140713202,0.0794645780748567,0.3082330846172704,12,10,
GSE159699,LZTS2,0.2810699611856888,0.0794797694212323,0.3082330846172704,12,10,
GSE159699,TCF7,0.4015409307209983,0.0795283812065435,0.3082330846172704,12,10,
GSE159699,MED22,0.1711480731636294,0.0795098716109986,0.3082330846172704,12,10,
GSE159699,TOLLIP,-0.3056541436352713,0.0794363342323593,0.3082330846172704,12,10,
GSE159699,LDLRAD3,0.3083314605336094,0.0795487349725429,0.3082330846172704,12,10,
GSE159699,CARD11,0.5002282373072693,0.0794823611945519,0.3082330846172704,12,10,
GSE159699,TMEM185B,0.1681185485092395,0.0795209369841693,0.3082330846172704,12,10,
GSE159699,GAGE10,0.163238930145892,0.0795892588951536,0.3083386213557489,12,10,
GSE159699,NDUFC2,-0.2449013252105985,0.0797084014162556,0.3087486501862173,12,10,
GSE159699,GPRC6A,-0.1241368237398703,0.0797472960289181,0.3088477556153329,12,10,
GSE159699,NUDT9,0.2188908309378092,0.079775424873475,0.3088536052075176,12,10,
GSE159699,HTR2A,-0.5614573240241381,0.0797633024460683,0.3088536052075176,12,10,
GSE159699,TRO,-0.175043156406617,0.0797966331651196,0.3088841816897024,12,10,
GSE159699,SF3B1,0.1753485110432455,0.0798419220704031,0.3090079458915568,12,10,
GSE159699,SAMD14,-0.4046548306227366,0.0798780572519153,0.3090962475551023,12,10,
GSE159699,SIX5,0.4543183177738346,0.0799171962299154,0.3091961413323471,12,10,
GSE159699,F10,0.2874072660667079,0.0799729429619126,0.3093602457699856,12,10,
GSE159699,FAM186A,0.433857881882185,0.0800041046115243,0.3094292086025057,12,10,
GSE159699,SNRPA1,-0.2235686050258678,0.0800769100770338,0.3096075933434932,12,10,
GSE159699,NXF5,-0.2132661927060739,0.0800712303596318,0.3096075933434932,12,10,
GSE159699,UBL5,-0.1916116017754507,0.0801727878768732,0.3096914078348639,12,10,
GSE159699,PAK2,0.2724261944479922,0.0801129832215211,0.3096914078348639,12,10,
GSE159699,RC3H1,0.1428622495875693,0.0801641755659465,0.3096914078348639,12,10,
GSE159699,SYNE4,0.4780776221802281,0.0801823406080548,0.3096914078348639,12,10,
GSE159699,GRM6,0.3941790953772961,0.080168045094864,0.3096914078348639,12,10,
GSE159699,ANXA2P1,0.372226316951727,0.0801747149819695,0.3096914078348639,12,10,
GSE159699,TMEM127,-0.2196098235241779,0.0801920050710892,0.3096914078348639,12,10,
GSE159699,DEFB135,0.0713242649357809,0.0802951467800426,0.3099598770914133,12,10,
GSE159699,SLC26A3,0.2401282116653755,0.0803015935996542,0.3099598770914133,12,10,
GSE159699,APOA1,0.1557147768746437,0.0802812855759811,0.3099598770914133,12,10,
GSE159699,SEC14L6,0.2439269823850771,0.0803155035272126,0.3099620114506066,12,10,
GSE159699,TACC3,0.4059275381827087,0.0803406864400722,0.3100002465213622,12,10,
GSE159699,ZFP82,0.1750952144477011,0.080352128019736,0.3100002465213622,12,10,
GSE159699,IDE,0.2183653336891948,0.0804635062623055,0.3103267618951408,12,10,
GSE159699,SNORD91B,0.1807926567217771,0.0804577673069873,0.3103267618951408,12,10,
GSE159699,LINC00482,0.2634075882549578,0.0805386110312918,0.3105132094354808,12,10,
GSE159699,LINC00933,0.2104442292659992,0.0805263055747825,0.3105132094354808,12,10,
GSE159699,MIR4513,0.1232607057787828,0.0805539286770472,0.3105206758936144,12,10,
GSE159699,TMEM189,0.2801834854844651,0.0806271070661637,0.3105534515852293,12,10,
GSE159699,ATP1B1,-0.4547147977270045,0.0806115524669924,0.3105534515852293,12,10,
GSE159699,LINC00282,0.3465896044928227,0.0806152329743931,0.3105534515852293,12,10,
GSE159699,C21orf62-AS1,0.3546193379011535,0.080576808791877,0.3105534515852293,12,10,
GSE159699,PPP5C,-0.1940743864390484,0.0806293435232701,0.3105534515852293,12,10,
GSE159699,MAD2L1,-0.3122955800923872,0.0807168432218778,0.3107873011128086,12,10,
GSE159699,LOC102723344,-0.0620062703814765,0.0807128833106014,0.3107873011128086,12,10,
GSE159699,IGFBP1,-0.2063827581903852,0.0808147040290073,0.3110980739776262,12,10,
GSE159699,DACH2,-0.4446674362040195,0.0808243681811216,0.3110980739776262,12,10,
GSE159699,NAPA-AS1,0.3490007085757085,0.0808591608937216,0.3111803793863524,12,10,
GSE159699,EFTUD2,-0.1819490932823404,0.0809596614395137,0.3114126272506637,12,10,
GSE159699,KCTD1,-0.3931598622857049,0.0809491468216139,0.3114126272506637,12,10,
GSE159699,YES1,0.4275471255139944,0.0809597681721647,0.3114126272506637,12,10,
GSE159699,PAQR5,0.3513328465272058,0.0810654353876492,0.3114576976168522,12,10,
GSE159699,BPGM,-0.2295220154106689,0.0810626082953222,0.3114576976168522,12,10,
GSE159699,TXNL1,-0.2022750915680804,0.0810095287374762,0.3114576976168522,12,10,
GSE159699,GUCA1A,-0.3412423815901095,0.0810530990510856,0.3114576976168522,12,10,
GSE159699,MIR106B,0.1533635085968047,0.0810645641141648,0.3114576976168522,12,10,
GSE159699,LOC105369532,0.1080588244928163,0.0810432076990882,0.3114576976168522,12,10,
GSE159699,MIR4761,0.1383285582573784,0.0810402227830988,0.3114576976168522,12,10,
GSE159699,SLC25A30,0.22184503397271,0.0810869502351458,0.3114887878094345,12,10,
GSE159699,RBP4,-0.5431583657624013,0.0811467982523987,0.3114906427496933,12,10,
GSE159699,DDTL,0.3036715728621184,0.0811501281014101,0.3114906427496933,12,10,
GSE159699,LINC00269,-0.157084585563337,0.0811201638494055,0.3114906427496933,12,10,
GSE159699,ARHGAP31,0.3758191765020795,0.0811086994209173,0.3114906427496933,12,10,
GSE159699,MTR,-0.2460864900007182,0.0811808196328152,0.3114906427496933,12,10,
GSE159699,MED19,-0.1829457790908937,0.0811551388431964,0.3114906427496933,12,10,
GSE159699,DLG1-AS1,0.0977610782831464,0.0811813930599907,0.3114906427496933,12,10,
GSE159699,STAU1,0.0959613626028295,0.0812122765923474,0.3115576278065819,12,10,
GSE159699,RARG,0.3548194992726681,0.0812284766189292,0.3115682691601443,12,10,
GSE159699,ZSWIM5,0.1821315855513603,0.0813469893187837,0.3115875982964295,12,10,
GSE159699,ZIC2,0.6986249378789182,0.0812985689519243,0.3115875982964295,12,10,
GSE159699,SNORA101B,0.3508625585015703,0.081319799328123,0.3115875982964295,12,10,
GSE159699,TOPORS,0.1820321147747075,0.0812792210929375,0.3115875982964295,12,10,
GSE159699,PPP1CA,-0.1094890959212291,0.0813035168677621,0.3115875982964295,12,10,
GSE159699,ST6GALNAC2,0.370879683523269,0.0812563441333408,0.3115875982964295,12,10,
GSE159699,TPH1,-0.228986010473539,0.0813485231759956,0.3115875982964295,12,10,
GSE159699,MXRA8,-0.4467291003288194,0.0813543591346232,0.3115875982964295,12,10,
GSE159699,FSTL4,-0.5767888954022462,0.0812805473873747,0.3115875982964295,12,10,
GSE159699,LOC105369507,0.3760667604164158,0.08140532692305,0.3116510409877918,12,10,
GSE159699,MLLT10,0.2234407037331403,0.0814004887478541,0.3116510409877918,12,10,
GSE159699,DRD5,-0.5204050033920533,0.0814112130685165,0.3116510409877918,12,10,
GSE159699,ZNF850,0.2680258509581406,0.0814424891346155,0.3117193473293566,12,10,
GSE159699,PIANP,-0.3708457725530678,0.081491475634256,0.3118554062613038,12,10,
GSE159699,NEFH,-0.7350694967257096,0.0816031892644048,0.3122314278763033,12,10,
GSE159699,VWA7,-0.6138724100359547,0.081626711620444,0.3122351818726312,12,10,
GSE159699,DPY19L3,-0.2869261520615165,0.0816445351893099,0.3122351818726312,12,10,
GSE159699,CDH10,-0.3033966539902177,0.0816344485398655,0.3122351818726312,12,10,
GSE159699,ODC1,-0.2183892924909036,0.0816658503506046,0.3122652369807433,12,10,
GSE159699,H3F3C,-0.3464705553381133,0.0817560822236853,0.3125587552031041,12,10,
GSE159699,PSD2,0.4088741021462789,0.0817931612774682,0.3126490035587098,12,10,
GSE159699,CLN8,0.2969694183385396,0.0818237274019787,0.3127143310425427,12,10,
GSE159699,ZNF649,0.2841750940737459,0.0818556338547303,0.3127362828271226,12,10,
GSE159699,NCAN,-0.4009629925275373,0.0818564242821659,0.3127362828271226,12,10,
GSE159699,BORCS8,-0.2017196426101151,0.0818863659053836,0.3127991781399724,12,10,
GSE159699,LINC01563,0.1948775501589252,0.0819444652323116,0.3129180944842888,12,10,
GSE159699,CAND1.11,-0.0826584230672462,0.0819326612419994,0.3129180944842888,12,10,
GSE159699,PCCB,-0.2760592373464829,0.0820032056307823,0.3130908834925856,12,10,
